name,molecule,dosage_form,date_of_approval,company,treatment_for,url_x,molecule_url,drug_class,image,related_drugs,rating,reviews,reviews_url,Availability,Pregnancy & Lactation,CSA Schedule*,Approval History,WADA Class,most_reviewed_condition,most_reviewed_rating,n_reviews,url_y
Revlimid,lenalidomide,Capsules,"December 27, 2005",Celgene Corporation,"Myelodysplastic Syndrome, Multiple Myeloma, Lymphoma, Follicular Lymphoma",https://www.drugs.com/revlimid.html,https://www.drugs.com/mtm/lenalidomide.html,Miscellaneous antineoplastics,https://www.drugs.com/images/pills/fio/CLG04100.JPG,,7.1,25,https://www.drugs.com/comments/lenalidomide/revlimid.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2005,,Multiple Myeloma  ,7.3,21,https://www.drugs.com/comments/lenalidomide/revlimid.html
Revlimid,lenalidomide,Capsules,"December 27, 2005",Celgene Corporation,"Myelodysplastic Syndrome, Multiple Myeloma, Lymphoma, Follicular Lymphoma",https://www.drugs.com/revlimid.html,https://www.drugs.com/mtm/lenalidomide.html,Miscellaneous antineoplastics,https://www.drugs.com/images/pills/fio/CLG04100.JPG,,7.1,25,https://www.drugs.com/comments/lenalidomide/revlimid.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2005,,Multiple Myeloma  ,7.3,21,https://www.drugs.com/comments/lenalidomide/revlimid.html
Revlimid,lenalidomide,Capsules,"December 27, 2005",Celgene Corporation,"Myelodysplastic Syndrome, Multiple Myeloma, Lymphoma, Follicular Lymphoma",https://www.drugs.com/revlimid.html,https://www.drugs.com/mtm/lenalidomide.html,Miscellaneous antineoplastics,https://www.drugs.com/images/pills/fio/CLG04100.JPG,,7.1,25,https://www.drugs.com/comments/lenalidomide/revlimid.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2005,,Multiple Myeloma  ,7.3,21,https://www.drugs.com/comments/lenalidomide/revlimid.html
Revlimid,lenalidomide,Capsules,"December 27, 2005",Celgene Corporation,"Myelodysplastic Syndrome, Multiple Myeloma, Lymphoma, Follicular Lymphoma",https://www.drugs.com/revlimid.html,https://www.drugs.com/mtm/lenalidomide.html,Miscellaneous antineoplastics,https://www.drugs.com/images/pills/fio/CLG04100.JPG,,7.1,25,https://www.drugs.com/comments/lenalidomide/revlimid.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2005,,Multiple Myeloma  ,7.3,21,https://www.drugs.com/comments/lenalidomide/revlimid.html
Revlimid,lenalidomide,Capsules,"December 27, 2005",Celgene Corporation,"Myelodysplastic Syndrome, Multiple Myeloma, Lymphoma, Follicular Lymphoma",https://www.drugs.com/revlimid.html,https://www.drugs.com/mtm/lenalidomide.html,Miscellaneous antineoplastics,https://www.drugs.com/images/pills/fio/CLG04100.JPG,,7.1,25,https://www.drugs.com/comments/lenalidomide/revlimid.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2005,,Multiple Myeloma  ,7.3,21,https://www.drugs.com/comments/lenalidomide/revlimid.html
Revlimid,lenalidomide,Capsules,"December 27, 2005",Celgene Corporation,"Myelodysplastic Syndrome, Multiple Myeloma, Lymphoma, Follicular Lymphoma",https://www.drugs.com/revlimid.html,https://www.drugs.com/mtm/lenalidomide.html,Miscellaneous antineoplastics,https://www.drugs.com/images/pills/fio/CLG04100.JPG,,7.1,25,https://www.drugs.com/comments/lenalidomide/revlimid.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2005,,Multiple Myeloma  ,7.3,21,https://www.drugs.com/comments/lenalidomide/revlimid.html
Revlimid,lenalidomide,Capsules,"December 27, 2005",Celgene Corporation,"Myelodysplastic Syndrome, Multiple Myeloma, Lymphoma, Follicular Lymphoma",https://www.drugs.com/revlimid.html,https://www.drugs.com/mtm/lenalidomide.html,Miscellaneous antineoplastics,https://www.drugs.com/images/pills/fio/CLG04100.JPG,,7.1,25,https://www.drugs.com/comments/lenalidomide/revlimid.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2005,,Multiple Myeloma  ,7.3,21,https://www.drugs.com/comments/lenalidomide/revlimid.html
Revlimid,lenalidomide,Capsules,"December 27, 2005",Celgene Corporation,"Myelodysplastic Syndrome, Multiple Myeloma, Lymphoma, Follicular Lymphoma",https://www.drugs.com/revlimid.html,https://www.drugs.com/mtm/lenalidomide.html,Miscellaneous antineoplastics,https://www.drugs.com/images/pills/fio/CLG04100.JPG,,7.1,25,https://www.drugs.com/comments/lenalidomide/revlimid.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2005,,Multiple Myeloma  ,7.3,21,https://www.drugs.com/comments/lenalidomide/revlimid.html
Revlimid,lenalidomide,Capsules,"December 27, 2005",Celgene Corporation,"Myelodysplastic Syndrome, Multiple Myeloma, Lymphoma, Follicular Lymphoma",https://www.drugs.com/revlimid.html,https://www.drugs.com/mtm/lenalidomide.html,Miscellaneous antineoplastics,https://www.drugs.com/images/pills/fio/CLG04100.JPG,,7.1,25,https://www.drugs.com/comments/lenalidomide/revlimid.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2005,,Multiple Myeloma  ,7.3,21,https://www.drugs.com/comments/lenalidomide/revlimid.html
Revlimid,lenalidomide,Capsules,"December 27, 2005",Celgene Corporation,"Myelodysplastic Syndrome, Multiple Myeloma, Lymphoma, Follicular Lymphoma",https://www.drugs.com/revlimid.html,https://www.drugs.com/mtm/lenalidomide.html,Miscellaneous antineoplastics,https://www.drugs.com/images/pills/fio/CLG04100.JPG,,7.1,25,https://www.drugs.com/comments/lenalidomide/revlimid.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2005,,Multiple Myeloma  ,7.3,21,https://www.drugs.com/comments/lenalidomide/revlimid.html
Revlimid,lenalidomide,Capsules,"December 27, 2005",Celgene Corporation,"Myelodysplastic Syndrome, Multiple Myeloma, Lymphoma, Follicular Lymphoma",https://www.drugs.com/revlimid.html,https://www.drugs.com/mtm/lenalidomide.html,Miscellaneous antineoplastics,https://www.drugs.com/images/pills/fio/CLG04100.JPG,,7.1,25,https://www.drugs.com/comments/lenalidomide/revlimid.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2005,,Multiple Myeloma  ,7.3,21,https://www.drugs.com/comments/lenalidomide/revlimid.html
Asmanex,mometasone furoate,Inhalation Powder,"March 30, 2005",Schering-Plough Corporation,Asthma,https://www.drugs.com/asmanex.html,https://www.drugs.com/mtm/mometasone-inhalation.html,Asmanex HFA,,,6.5,23,https://www.drugs.com/comments/mometasone/asmanex-twisthaler.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,Anti-Doping Classification,"Asthma, Maintenance  ",6.6,23,https://www.drugs.com/comments/mometasone/asmanex-twisthaler.html
Rozerem,ramelteon,Tablets,"July 22, 2005","Takeda Pharmaceuticals North America, Inc.",Insomnia,https://www.drugs.com/rozerem.html,https://www.drugs.com/mtm/ramelteon.html,"Miscellaneous anxiolytics, sedatives and hypnotics",https://www.drugs.com/images/pills/nlm/200001621.jpg,"lorazepam, zolpidem, diphenhydramine, melatonin, Ativan, Ambien",4.4,103,https://www.drugs.com/comments/ramelteon/rozerem.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2005,,Insomnia  ,4.4,103,https://www.drugs.com/comments/ramelteon/rozerem.html
Revatio,sildenafil citrate,,"June 3, 2005",Pfizer Inc.,Pulmonary Arterial Hypertension,https://www.drugs.com/revatio.html,https://www.drugs.com/sildenafil.html,Agents for pulmonary hypertension,https://www.drugs.com/images/pills/mmx/t108070f/revatio.jpg,,6.9,10,https://www.drugs.com/comments/sildenafil/revatio.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,Pulmonary Arterial Hypertension  ,6.6,9,https://www.drugs.com/comments/sildenafil/revatio.html
Nexavar,sorafenib,Tablets,"December 20, 2005",Bayer Pharmaceuticals Corporation,"Renal Cell Carcinoma, Hepatocellular Carcinoma, Thyroid Cancer",https://www.drugs.com/nexavar.html,https://www.drugs.com/mtm/sorafenib.html,Multikinase inhibitors,https://www.drugs.com/images/pills/nlm/100000042.jpg,"Keytruda, Avastin, pembrolizumab, doxorubicin, Armour Thyroid, bevacizumab, nivolumab",5.4,14,https://www.drugs.com/comments/sorafenib/nexavar.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2005,,Hepatocellular Carcinoma  ,4.6,9,https://www.drugs.com/comments/sorafenib/nexavar.html
Soltamox,tamoxifen,Oral Solution,"October 29, 2005","Savient Pharmaceuticals, Inc.",Breast Cancer,https://www.drugs.com/tamoxifen.html,https://www.drugs.com/mtm/soltamox.html,Hormones / antineoplastics,https://www.drugs.com/images/pills/nlm/003780274.jpg,,5.5,97,https://www.drugs.com/comments/tamoxifen/,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,Anti-Doping Classification,Breast Cancer  ,5.0,71,https://www.drugs.com/comments/tamoxifen/
Abraxane,paclitaxel protein-bound,for Injectable Suspension,"January 7, 2005","American Pharmaceutical Partners, Inc. / American Bioscience, Inc.","Breast Cancer, Non-Small Cell Lung Cancer, Pancreatic Cancer",https://www.drugs.com/abraxane.html,https://www.drugs.com/mtm/paclitaxel-protein-bound.html,Mitotic inhibitors,,"Verzenio, Ibrance, Opdivo, methotrexate, Keytruda, Avastin, Arimidex",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Actonel with Calcium,risedronate sodium and calcium carbonate,,"August 12, 2005","Procter & Gamble Pharmaceuticals, Inc.",Osteoporosis,https://www.drugs.com/actonel_calcium.html,https://www.drugs.com/cdi/risedronate-and-calcium.html,Bisphosphonates,https://www.drugs.com/images/pills/mtm/Actonel%20with%20Calcium.jpg,,,,,Discontinued,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
ACTOplus met,pioglitazone and metformin,Tablets,"August 29, 2005",Takeda Pharmaceuticals,"Diabetes, Type 2",https://www.drugs.com/actoplus_met.html,https://www.drugs.com/mtm/metformin-and-pioglitazone.html,Antidiabetic combinations,https://www.drugs.com/images/pills/nlm/647640155.jpg,"metformin, Trulicity, Lantus, Tresiba, Victoza, Levemir",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Adacel,,,"June 10, 2005",Aventis Pasteur Limited,"Tetanus Prophylaxis, Diphtheria Prophylaxis, Pertussis Prophylaxis",https://www.drugs.com/adacel.html,https://www.drugs.com/mtm/tetanus-diphtheria-acellular-pertussis-vaccine-tdap.html,Boostrix (Tdap),,"azithromycin, Zithromax, clarithromycin, Biaxin, Daptacel (DTaP), diphtheria toxoid/tetanus toxoid, Boostrix (Tdap)",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Adacel,,,"June 10, 2005",Aventis Pasteur Limited,"Tetanus Prophylaxis, Diphtheria Prophylaxis, Pertussis Prophylaxis",https://www.drugs.com/adacel.html,https://www.drugs.com/mtm/tetanus-diphtheria-acellular-pertussis-vaccine-tdap.html,Boostrix (Tdap),,"azithromycin, Zithromax, clarithromycin, Biaxin, Daptacel (DTaP), diphtheria toxoid/tetanus toxoid, Boostrix (Tdap)",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Adacel,,,"June 10, 2005",Aventis Pasteur Limited,"Tetanus Prophylaxis, Diphtheria Prophylaxis, Pertussis Prophylaxis",https://www.drugs.com/adacel.html,https://www.drugs.com/mtm/tetanus-diphtheria-acellular-pertussis-vaccine-tdap.html,Boostrix (Tdap),,"azithromycin, Zithromax, clarithromycin, Biaxin, Daptacel (DTaP), diphtheria toxoid/tetanus toxoid, Boostrix (Tdap)",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Adacel,,,"June 10, 2005",Aventis Pasteur Limited,"Tetanus Prophylaxis, Diphtheria Prophylaxis, Pertussis Prophylaxis",https://www.drugs.com/adacel.html,https://www.drugs.com/mtm/tetanus-diphtheria-acellular-pertussis-vaccine-tdap.html,Boostrix (Tdap),,"azithromycin, Zithromax, clarithromycin, Biaxin, Daptacel (DTaP), diphtheria toxoid/tetanus toxoid, Boostrix (Tdap)",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Ammonul,sodium benzoate and sodium phenylacetate,Injection,"February 17, 2005",Medicis,Hyperammonemia,https://www.drugs.com/ammonul.html,https://www.drugs.com/cons/sodium-phenylacetate-and-benzoate.html,Miscellaneous uncategorized agents,,"Carbaglu, carglumic acid, sodium benzoate / sodium phenylacetate",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Aptivus,tipranavir,Capsules,"June 22, 2005",Boehringer Ingelheim,HIV Infection,https://www.drugs.com/aptivus.html,https://www.drugs.com/mtm/tipranavir.html,Protease inhibitors,https://www.drugs.com/images/pills/nlm/005970003.jpg,"Descovy, Truvada, Atripla, Epzicom, Stribild, Complera",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2005,,,,,
Aptivus,tipranavir,Capsules,"June 22, 2005",Boehringer Ingelheim,HIV Infection,https://www.drugs.com/aptivus.html,https://www.drugs.com/mtm/tipranavir.html,Protease inhibitors,https://www.drugs.com/images/pills/nlm/005970003.jpg,"Descovy, Truvada, Atripla, Epzicom, Stribild, Complera",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2005,,,,,
Aptivus,tipranavir,Capsules,"June 22, 2005",Boehringer Ingelheim,HIV Infection,https://www.drugs.com/aptivus.html,https://www.drugs.com/mtm/tipranavir.html,Protease inhibitors,https://www.drugs.com/images/pills/nlm/005970003.jpg,"Descovy, Truvada, Atripla, Epzicom, Stribild, Complera",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2005,,,,,
Aptivus,tipranavir,Capsules,"June 22, 2005",Boehringer Ingelheim,HIV Infection,https://www.drugs.com/aptivus.html,https://www.drugs.com/mtm/tipranavir.html,Protease inhibitors,https://www.drugs.com/images/pills/nlm/005970003.jpg,"Descovy, Truvada, Atripla, Epzicom, Stribild, Complera",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2005,,,,,
Arranon,nelarabine,Injection,"October 28, 2005",GlaxoSmithKline,"Acute Lymphoblastic Leukemia, Lymphoma",https://www.drugs.com/arranon.html,https://www.drugs.com/mtm/nelarabine.html,Antimetabolites,,"prednisone, methotrexate, dexamethasone, Decadron, doxorubicin, Revlimid, imatinib",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Baraclude,entecavir,Tablets / Oral Solution,"March 29, 2005",Bristol-Myers Squibb Company,Hepatitis B,https://www.drugs.com/baraclude.html,https://www.drugs.com/mtm/entecavir.html,Nucleoside reverse transcriptase inhibitors (NRTIs),https://www.drugs.com/images/pills/mmx/t108062f/baraclude.jpg,"tenofovir, entecavir, Vemlidy, lamivudine, Viread, interferon alfa-2b",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2005,,,,,
BiDil,isosorbide dinitrate and hydralazine,Tablets,"June 23, 2005","NitroMed, Inc.",Heart Failure,https://www.drugs.com/bidil.html,https://www.drugs.com/mtm/hydralazine-and-isosorbide-dinitrate.html,Miscellaneous antihypertensive combinations,https://www.drugs.com/images/pills/nlm/243380010.jpg,"lisinopril, metoprolol, furosemide, carvedilol, spironolactone, triamcinolone",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Boostrix,,,"May 3, 2005",GlaxoSmithKline Biologicals,"Diphtheria Prophylaxis, Tetanus Prophylaxis, Pertussis Prophylaxis",https://www.drugs.com/boostrix.html,https://www.drugs.com/mtm/tetanus-diphtheria-acellular-pertussis-vaccine-tdap.html,Vaccine combinations,,"azithromycin, Zithromax, clarithromycin, Biaxin, Daptacel (DTaP), diphtheria toxoid/tetanus toxoid, Pediarix",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Clarinex-D 24 Hour,desloratadine and pseudoephedrine sulfate,ER Tablets,"March 3, 2005",Schering-Plough Corporation,Allergic Rhinitis,https://www.drugs.com/clarinex-d_24_hour.html,https://www.drugs.com/mtm/desloratadine-and-pseudoephedrine.html,Upper respiratory combinations,https://www.drugs.com/images/pills/mmx/t107219f/clarinex-d-24-hour.jpg,,,,,Prescription only,Risk data available,Not a controlled drug,,Anti-Doping Classification,,,,
ThyroShield,potassium iodide,Oral Solution,"January 12, 2005",Fleming & Company,Radiation Emergency,https://www.drugs.com/cons/thyroshield.html,https://www.drugs.com/mtm/potassium-iodide.html,Pima,,"benzonatate, diphenhydramine, Benadryl, guaifenesin, dextromethorphan, Mucinex, methimazole",,,,Rx and/or OTC,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Exjade,deferasirox,Dispersible Tablets,"November 2, 2005",Novartis,"Hemosiderosis, Iron Overload",https://www.drugs.com/exjade.html,https://www.drugs.com/mtm/deferasirox.html,Chelating agents,https://www.drugs.com/images/pills/fio/NVR04700.JPG,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2005,,,,,
Flexbumin,albumin human,Solution,"October 17, 2005",Baxter Healthcare Corporation,Plasma Volume Expansion,https://www.drugs.com/flexbumin.html,https://www.drugs.com/mtm/albumin-human.html,Albuked,,"ciprofloxacin, metronidazole, methylprednisolone, dexamethasone, clindamycin, ceftriaxone, hydrocortisone",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Fortical,calcitonin,Nasal Spray,"August 12, 2005","Unigene / Upsher-Smith Laboratories, Inc.",Osteoporosis,https://www.drugs.com/fortical.html,https://www.drugs.com/mtm/calcitonin-injection.html,Miacalcin Nasal,,,,,,Discontinued,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Fosamax Plus D,alendronate and cholecalciferol,Tablets,"April 7, 2005","Merck & Co., Inc.",Osteoporosis,https://www.drugs.com/fosamax_plus_d.html,https://www.drugs.com/mtm/alendronate-and-cholecalciferol.html,Bisphosphonates,https://www.drugs.com/images/pills/fio/MSD02700.JPG,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Gammagard Liquid,,,"April 27, 2005","Takeda Pharmaceuticals U.S.A., Inc.","Primary Immunodeficiency Syndrome, Multifocal Motor Neuropathy, Chronic Inflammatory Demyelinating Polyradiculoneuropathy",https://www.drugs.com/gammagard-liquid.html,https://www.drugs.com/mtm/immune-globulin-intravenous-and-subcutaneous.html,Immune globulins,,"azathioprine, Imuran, Hizentra, Betaseron, Privigen, Octagam, Cuvitru",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Hylenex,hyaluronidase,Injection  - formerly Enhanze SC,"December 2, 2005",Halozyme Therapeutics/Baxter Healthcare Corporation,Adjuvant Agent to Enhance Drug Delivery,https://www.drugs.com/hylenex.html,https://www.drugs.com/mtm/hyaluronidase-injection.html,Amphadase,,"dexrazoxane, hyaluronidase, Amphadase, Hydase, Vitrase, Totect",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Increlex,mecasermin,Injection,"August 30, 2005","Tercica, Inc.",Primary IGF-1 Deficiency,https://www.drugs.com/increlex.html,https://www.drugs.com/mtm/mecasermin.html,Insulin-like growth factors,,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2005,Anti-Doping Classification,,,,
iPlex,mecasermin rinfabate [rDNA origin],Injection  - formerly SomatoKine,"December 12, 2005",Insmed Incorporated,Primary IGF-1 Deficiency,https://www.drugs.com/iplex.html,https://www.drugs.com/drug-class/insulin-like-growth-factor.html,,,Increlex,,,,Discontinued,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Menactra,meningococcal conjugate vaccine,,"January 14, 2005",Sanofi Pasteur,Meningococcal Disease Prophylaxis,https://www.drugs.com/menactra.html,https://www.drugs.com/mtm/meningococcal-conjugate-vaccine.html,Bacterial vaccines,,"ciprofloxacin, ceftriaxone, rifampin, Rocephin, Rifadin",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Glumetza,metformin extended release,Tablets,"June 3, 2005","Biovail Corporation/Depomed, Inc.","Diabetes, Type 2",https://www.drugs.com/mtm/glumetza.html,https://www.drugs.com/metformin.html,Riomet,https://www.drugs.com/images/pills/nlm/680120002.jpg,"metformin, Trulicity, Lantus, Tresiba, Victoza, Levemir",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Triglide,fenofibrate,Tablets,"May 7, 2005",SkyePharma PLC,"Hyperlipoproteinemia, Hyperlipoproteinemia Type IIa, Elevated LDL, Hyperlipoproteinemia Type IIb, Elevated LDL   VLDL, Hyperlipoproteinemia Type IV, Elevated VLDL, Hyperlipoproteinemia Type V, Elevated Chylomicrons   VLDL, Hypertriglyceridemia",https://www.drugs.com/mtm/triglide.html,https://www.drugs.com/fenofibrate.html,Antara,https://www.drugs.com/images/pills/nlm/596300480.jpg,"atorvastatin, rosuvastatin, simvastatin, Lipitor, fenofibrate, Crestor, gemfibrozil",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Vanos,fluocinonide,Cream,"February 11, 2005",Medicis,"Psoriasis, Atopic Dermatitis, Dermatitis",https://www.drugs.com/mtm/vanos.html,https://www.drugs.com/fluocinonide-topical.html,Fluocinonide-E,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Mycamine,micafungin sodium,for Injection,"March 16, 2005",Astellas Pharma Inc.,"Esophageal Candidiasis, Fungal Infection Prophylaxis, Candidemia",https://www.drugs.com/mycamine.html,https://www.drugs.com/mtm/micafungin.html,Echinocandins,,"fluconazole, Diflucan, itraconazole, voriconazole, amphotericin b, posaconazole, Sporanox",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Naglazyme,galsulfase,- formerly Aryplase,"May 31, 2005",BioMarin Pharmaceutical Inc.,Mucopolysaccharidosis Type VI,https://www.drugs.com/naglazyme.html,https://www.drugs.com/mtm/galsulfase.html,Lysosomal enzymes,,galsulfase,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2005,,,,,
