name,molecule,dosage_form,date_of_approval,company,treatment_for,url_x,molecule_url,drug_class,image,related_drugs,rating,reviews,reviews_url,Availability,Pregnancy & Lactation,CSA Schedule*,Approval History,WADA Class,most_reviewed_condition,most_reviewed_rating,n_reviews,url_y
Lunsumio,mosunetuzumab-axgb,Injection,"December 22, 2022",Genentech,Follicular Lymphoma,https://www.drugs.com/lunsumio.html,https://www.drugs.com/mtm/mosunetuzumab.html,Miscellaneous antineoplastics,https://www.drugs.com/images/pills/custom/pill34079-1/lunsumio.jpeg,"Rituxan, Truxima, Yescarta, Monjuvi, Kymriah, Polivy, Tazverik",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2022,,,,,
Lytgobi,futibatinib,Tablets,"September 30, 2022","Taiho Oncology, Inc.",Cholangiocarcinoma,https://www.drugs.com/lytgobi.html,https://www.drugs.com/mtm/futibatinib.html,Multikinase inhibitors,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Alymsys,bevacizumab-maly,Injection,"April 13, 2022","Amneal Pharmaceuticals, Inc.","Colorectal Cancer, Non-Small Cell Lung Cancer, Glioblastoma Multiforme, Renal Cell Carcinoma, Cervical Cancer, Ovarian Cancer, Fallopian Tube Cancer, Peritoneal Cancer",https://www.drugs.com/mtm/alymsys.html,https://www.drugs.com/bevacizumab.html,Avastin,https://www.drugs.com/images/pills/custom/pill33082-1/alymsys.jpeg,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Fleqsuvy,baclofen,Oral Suspension,"February 4, 2022","Azurity Pharmaceuticals, Inc.",Spasticity,https://www.drugs.com/mtm/fleqsuvy.html,https://www.drugs.com/baclofen.html,Lyvispah,https://www.drugs.com/images/pills/custom/pill34245-1/fleqsuvy.png,"cyclobenzaprine, methocarbamol, baclofen, tizanidine, diazepam, Botox, Soma",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Fylnetra,pegfilgrastim-pbbk,Injection,"May 26, 2022","Amneal Pharmaceuticals, Inc.",Neutropenia Associated with Chemotherapy,https://www.drugs.com/mtm/fylnetra.html,https://www.drugs.com/pegfilgrastim.html,Fulphila,https://www.drugs.com/images/pills/custom/pill34236-1/fylnetra.png,"Neulasta, filgrastim, Zarxio, Neupogen, Rolvedon, Granix",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Idacio,adalimumab-aacf,Injection,"December 13, 2022",Fresenius Kabi,"Rheumatoid Arthritis, Juvenile Idiopathic Arthritis, Psoriatic Arthritis, Ankylosing Spondylitis, Crohn's Disease, Ulcerative Colitis, Plaque Psoriasis, Hidradenitis Suppurativa, Uveitis",https://www.drugs.com/mtm/idacio-pen.html,https://www.drugs.com/adalimumab.html,TNF alfa inhibitors,,"Entyvio, Cimzia, Otezla, Stelara, Taltz, Lialda, Remicade",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Igalmi,dexmedetomidine,Sublingual Film,"April 5, 2022","BioXcel Therapeutics, Inc.",Agitation,https://www.drugs.com/mtm/igalmi-buccal-sublingual.html,https://www.drugs.com/mtm/dexmedetomidine-buccal-sublingual.html,"Miscellaneous anxiolytics, sedatives and hypnotics",https://www.drugs.com/images/pills/custom/pill33084-1/igalmi.png,"olanzapine, dexmedetomidine, loxapine, Zyprexa Intramuscular, amitriptyline / perphenazine",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Terlivaz,terlipressin,Lyophilized Powder for Injection,"September 14, 2022",Mallinckrodt plc,Hepatorenal Syndrome,https://www.drugs.com/mtm/terlivaz.html,https://www.drugs.com/mtm/terlipressin.html,Antidiuretic hormones,https://www.drugs.com/images/pills/custom/pill33733-1/terlivaz.jpeg,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Nasonex 24HR Allergy,mometasone furoate monohydrate,Nasal Spray,"March 17, 2022",Perrigo Company plc,Allergic Rhinitis,https://www.drugs.com/nasonex.html,https://www.drugs.com/mtm/mometasone-nasal.html,Nasal steroids,https://www.drugs.com/images/pills/custom/pill33491-1/nasonex-24hr-allergy.png,,,,,Over the counter,Risk data available,Not a controlled drug,,Anti-Doping Classification,,,,
Omlonti,omidenepag isopropyl,Ophthalmic Solution,"September 22, 2022",Santen Inc.,Glaucoma/Intraocular Hypertension,https://www.drugs.com/omlonti.html,https://www.drugs.com/cons/omidenepag-isopropyl.html,Ophthalmic glaucoma agents,https://www.drugs.com/images/pills/custom/pill33619-1/omlonti.jpeg,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2022,,,,,
Opdualag,nivolumab and relatlimab-rmbw,Injection,"March 18, 2022",Bristol Myers Squibb,Melanoma,https://www.drugs.com/opdualag.html,https://www.drugs.com/mtm/nivolumab-and-relatlimab.html,Antineoplastic combinations,https://www.drugs.com/images/pills/custom/pill33086-1.webp,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Pedmark,sodium thiosulfate,Injection,"September 20, 2022",Fennec Pharmaceuticals Inc.,Prevention of Cisplatin-Induced Ototoxicity,https://www.drugs.com/pedmark.html,https://www.drugs.com/cons/sodium-thiosulfate.html,Antineoplastic detoxifying agents,https://www.drugs.com/images/pills/custom/pill34235-1/pedmark.jpeg,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Pluvicto,lutetium lu 177 vipivotide tetraxetan,Injection,"March 23, 2022",Novartis,Prostate Cancer,https://www.drugs.com/pluvicto.html,https://www.drugs.com/cons/lutetium-lu-177-vipivotide-tetraxetan.html,Therapeutic radiopharmaceuticals,https://www.drugs.com/images/pills/custom/pill32902-1/pluvicto.jpeg,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2022,,,,,
Aponvie,aprepitant,Injection  - formerly HTX-019,"September 16, 2022","Heron Therapeutics, Inc.","Nausea/Vomiting, Postoperative",https://www.drugs.com/pro/aponvie.html,https://www.drugs.com/mtm/aprepitant.html,NK1 receptor antagonists,https://www.drugs.com/images/pills/custom/pill33732-1/aponvie.png,"ondansetron, hydroxyzine, lorazepam, dexamethasone, olanzapine, Zofran, promethazine",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Bludigo,indigotindisulfonate sodium,Injection,"July 8, 2022",Provepharm,Diagnosis and Investigation,https://www.drugs.com/pro/bludigo-injection.html,https://www.drugs.com/drug-class/miscellaneous-diagnostic-dyes.html,,https://www.drugs.com/images/pills/custom/pill35064-1/bludigo.png,,,,,Prescription only,,Not a controlled drug,,,,,,
Cuvrior,trientine tetrahydrochloride,Tablets,"April 28, 2022",Orphalan SA,Wilson's Disease,https://www.drugs.com/pro/cuvrior.html,https://www.drugs.com/mtm/trientine.html,Chelating agents,,"penicillamine, zinc acetate, Galzin, trientine, Cuprimine, Clovique",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Elucirem,gadopiclenol,Injection,"September 21, 2022",Guerbet,Diagnosis and Investigation,https://www.drugs.com/pro/elucirem.html,https://www.drugs.com/cons/gadopiclenol.html,Magnetic resonance imaging contrast media,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Iheezo,chloroprocaine hydrochloride,Ophthalmic Gel,"September 27, 2022",Harrow,Ocular Surface Anesthesia,https://www.drugs.com/pro/iheezo-ophthalmic-gel.html,https://www.drugs.com/mtm/chloroprocaine-ophthalmic.html,Ophthalmic anesthetics,https://www.drugs.com/images/pills/custom/pill33620-1/iheezo.jpeg,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Konvomep,omeprazole and sodium bicarbonate,Powder for Oral Suspension,"August 30, 2022","Azurity Pharmaceuticals, Inc.","Stomach Ulcer, Gastrointestinal Hemorrhage",https://www.drugs.com/pro/konvomep.html,https://www.drugs.com/mtm/omeprazole-and-sodium-bicarbonate.html,Proton pump inhibitors,https://www.drugs.com/images/pills/custom/pill34731-1/konvomep.jpeg,,,,,Rx and/or OTC,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Locametz,gallium Ga 68 gozetotide,Injection,"March 23, 2022",Novartis Pharmaceuticals Corporation,Positron Emission Tomography Imaging,https://www.drugs.com/pro/locametz.html,https://www.drugs.com/drug-class/radiologic-conjugating-agents.html,,https://www.drugs.com/images/pills/custom/pill33489-1/locametz.jpeg,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
NephroScan,technetium Tc 99m succimer,Injection Kit,"February 22, 2022",,Diagnosis and Investigation,https://www.drugs.com/pro/nephroscan.html,https://www.drugs.com/mtm/succimer.html,,,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
NexoBrid,anacaulase-bcdb,for Topical Gel,"December 28, 2022",MediWound Ltd.,Thermal Burn,https://www.drugs.com/pro/nexobrid.html,https://www.drugs.com/cons/anacaulase-bcdb.html,Topical debriding agents,https://www.drugs.com/images/pills/custom/pill34232-1/nexobrid.png,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Norliqva,amlodipine besylate,Oral Solution,"February 24, 2022","CMP Pharma, Inc.","High Blood Pressure, Coronary Artery Disease, Angina",https://www.drugs.com/pro/norliqva.html,https://www.drugs.com/amlodipine.html,Calcium channel blocking agents,https://www.drugs.com/images/pills/custom/pill34244-1/norliqva.png,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Olpruva,sodium phenylbutyrate,for Oral Suspension  - formerly ACER-001,"December 22, 2022",Acer Therapeutics Inc.,Urea Cycle Disorders,https://www.drugs.com/pro/olpruva.html,https://www.drugs.com/mtm/sodium-phenylbutyrate.html,Urea cycle disorder agents,,"Ravicti, sodium phenylbutyrate, glycerol phenylbutyrate, Buphenyl, Pheburane",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Priorix,"measles, mumps, and rubella virus vaccine, live",Injection,"June 3, 2022",GSK,"Measles Prophylaxis, Mumps Prophylaxis, Rubella Prophylaxis",https://www.drugs.com/pro/priorix.html,https://www.drugs.com/mtm/measles-mumps-and-rubella-mmr-vaccine.html,Vaccine combinations,https://www.drugs.com/images/pills/custom/pill33079-1/priorix.png,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Releuko,filgrastim-ayow,Injection,"February 25, 2022","Kashiv BioSciences, LLC","Neutropenia Associated with Chemotherapy, Neutropenia",https://www.drugs.com/pro/releuko.html,https://www.drugs.com/mtm/filgrastim.html,Colony stimulating factors,https://www.drugs.com/images/pills/custom/pill34240-1/releuko.png,"fluconazole, Diflucan, cisplatin, Neulasta, filgrastim, Zarxio, Neupogen",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Sezaby,phenobarbital sodium,Powder for Injection,"November 17, 2022",Sun Pharmaceutical Industries Limited,Neonatal Seizures,https://www.drugs.com/pro/sezaby-injection.html,https://www.drugs.com/mtm/phenobarbital.html,Barbiturate anticonvulsants,,,,,,Prescription only,Risk data available,Some potential for abuse,Drug history at FDA,,,,,
Stimufend,pegfilgrastim-fpgk,Injection,"September 1, 2022",Fresenius Kabi,"Neutropenia Associated with Chemotherapy, Neutropenia Associated with Radiation",https://www.drugs.com/pro/stimufend.html,https://www.drugs.com/pegfilgrastim.html,Colony stimulating factors,https://www.drugs.com/images/pills/custom/pill33483-1/stimufend.jpeg,"Neulasta, filgrastim, Zarxio, Neupogen, Rolvedon, pegfilgrastim, Udenyca",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Vegzelma,bevacizumab-adcd,Injection,"September 27, 2022",Celltrion USA,"Colorectal Cancer, Non-Small Cell Lung Cancer, Glioblastoma Multiforme, Renal Cell Carcinoma, Cervical Cancer, Ovarian Cancer, Fallopian Tube Cancer, Peritoneal Cancer",https://www.drugs.com/pro/vegzelma.html,https://www.drugs.com/bevacizumab.html,VEGF/VEGFR  inhibitors,https://www.drugs.com/images/pills/custom/pill33623-1/vegzelma.jpeg,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Xenoview,xenon Xe 129 hyperpolarized,for Oral Inhalation,"December 23, 2022",Polarean Imaging plc,"Diagnosis and Investigation, Imaging of Lung",https://www.drugs.com/pro/xenoview.html,https://www.drugs.com/cons/xenon-xe-129-hyperpolarized.html,Diagnostic radiopharmaceuticals,,"glucagon, Lexiscan, mannitol, arginine, Ceretec",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Pyrukynd,mitapivat,Tablets,"February 17, 2022","Agios Pharmaceuticals, Inc.",Pyruvate Kinase Deficiency,https://www.drugs.com/pyrukynd.html,https://www.drugs.com/mtm/mitapivat.html,Miscellaneous metabolic agents,https://www.drugs.com/images/pills/custom/pill32543-1/pyrukynd.jpeg,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2022,,,,,
Rebyota,"fecal microbiota, live-jslm",Suspension for Rectal Use  - formerly RBX2660,"November 30, 2022",Ferring Pharmaceuticals Inc.,Prevention of Recurrent Clostridioides difficile Infection,https://www.drugs.com/rebyota.html,https://www.drugs.com/cons/fecal-microbiota-live-jslm.html,Miscellaneous uncategorized agents,https://www.drugs.com/images/pills/custom/pill34078-2/rebyota.png,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Relyvrio,sodium phenylbutyrate and taurursodiol,Powder for Oral Suspension  - formerly AMX0035,"September 29, 2022","Amylyx Pharmaceuticals, Inc.",Amyotrophic Lateral Sclerosis,https://www.drugs.com/relyvrio.html,https://www.drugs.com/mtm/sodium-phenylbutyrate-and-taurursodiol.html,Miscellaneous central nervous system agents,https://www.drugs.com/images/pills/custom/pill33621-1/relyvrio.jpeg,"riluzole, Radicava, edaravone, sodium phenylbutyrate / taurursodiol, tofersen, Rilutek",,,,Discontinued,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Rezlidhia,olutasidenib,Capsules,"December 1, 2022",Forma Therapeutics,Acute Myeloid Leukemia,https://www.drugs.com/rezlidhia.html,https://www.drugs.com/mtm/olutasidenib.html,Miscellaneous antineoplastics,https://www.drugs.com/images/pills/custom/pill33788-1/rezlidhia.jpeg,"Venclexta, venetoclax, vincristine, cytarabine, azacitidine, ivosidenib",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2022,,,,,
Rolvedon,eflapegrastim-xnst,Injection  - formerly Rolontis,"September 9, 2022","Spectrum Pharmaceuticals, Inc.",Neutropenia Associated with Chemotherapy,https://www.drugs.com/rolvedon.html,https://www.drugs.com/mtm/eflapegrastim.html,Colony stimulating factors,https://www.drugs.com/images/pills/custom/pill33734-1/rolvedon.png,"Neulasta, filgrastim, Zarxio, Neupogen, pegfilgrastim, Granix",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2022,,,,,
Ryaltris,mometasone furoate and olopatadine hydrochloride,Nasal Spray,"January 13, 2022","Glenmark Pharmaceuticals, Inc.",Allergic Rhinitis,https://www.drugs.com/ryaltris.html,https://www.drugs.com/mtm/mometasone-and-olopatadine-nasal.html,Nasal antihistamines and decongestants,https://www.drugs.com/images/pills/custom/pill34249-1/ryaltris.png,,,,,Prescription only,Risk data available,Not a controlled drug,,Anti-Doping Classification,,,,
