name,molecule,dosage_form,date_of_approval,company,treatment_for,url_x,molecule_url,drug_class,image,related_drugs,rating,reviews,reviews_url,Availability,Pregnancy & Lactation,CSA Schedule*,Approval History,WADA Class,most_reviewed_condition,most_reviewed_rating,n_reviews,url_y
Beyfortus,nirsevimab-alip,Injection,"July 17, 2023",AstraZeneca,RSV,https://www.drugs.com/beyfortus.html,https://www.drugs.com/mtm/nirsevimab.html,Other immunostimulants,https://www.drugs.com/images/pills/custom/pill34774-1.webp,"Arexvy, Abrysvo, ribavirin, Synagis, palivizumab, rsv vaccine, pref a-pref b, recombinant, nirsevimab",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Bimzelx,bimekizumab-bkzx,Injection,"October 17, 2023","UCB, Inc.",Plaque Psoriasis,https://www.drugs.com/bimzelx.html,https://www.drugs.com/bimekizumab.html,Interleukin inhibitors,https://www.drugs.com/images/pills/custom/pill35250-1/bimzelx.jpg,"Cimzia, Otezla, Stelara, Taltz, Remicade, Humira, Enbrel",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Brenzavvy,bexagliflozin,Tablets,"January 20, 2023","TheracosBio, LLC","Diabetes, Type 2",https://www.drugs.com/brenzavvy.html,https://www.drugs.com/mtm/bexagliflozin.html,SGLT-2 inhibitors,https://www.drugs.com/images/pills/custom/pill33964-1/brenzavvy.jpg,"metformin, Trulicity, Lantus, Tresiba, Victoza, Levemir",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2023,,,,,
Brixadi,buprenorphine,Extended-Release Injection,"May 23, 2023",Braeburn Inc.,Opioid Use Disorder,https://www.drugs.com/brixadi.html,https://www.drugs.com/buprenorphine.html,,https://www.drugs.com/images/pills/custom/pill34480-1/brixadi.png,"naltrexone, buprenorphine, Suboxone, buprenorphine / naloxone, Subutex, Vivitrol, Sublocade",,,,Prescription only,Risk data available,Moderate abuse potential,Drug history at FDA,Anti-Doping Classification,,,,
Cabtreo,"adapalene, benzoyl peroxide and clindamycin phosphate",Topical Gel,"October 20, 2023",Bausch Health Companies Inc.,Acne,https://www.drugs.com/cabtreo.html,https://www.drugs.com/drug-class/topical-acne-agents.html,,,"doxycycline, clindamycin topical, erythromycin topical, tetracycline, Tazorac",,,,Prescription only,,Not a controlled drug,Drug history at FDA,,,,,
Casgevy,exagamglogene autotemcel,Suspension for Intravenous Infusion,"December 8, 2023",Vertex Pharmaceuticals Incorporated and CRISPR Therapeutics,"Sickle Cell Disease, Beta Thalassemia",https://www.drugs.com/casgevy.html,https://www.drugs.com/mtm/exagamglogene-autotemcel.html,Miscellaneous uncategorized agents,,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Columvi,glofitamab-gxbm,Injection,"June 15, 2023",Genentech,Diffuse Large B-Cell Lymphoma,https://www.drugs.com/columvi.html,https://www.drugs.com/mtm/glofitamab.html,CD20 monoclonal antibodies,https://www.drugs.com/images/pills/custom/pill35141-1.webp,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2023,,,,,
Combogesic IV,acetaminophen and ibuprofen,Injection,"October 17, 2023",AFT Pharmaceuticals Ltd.,Postoperative Pain,https://www.drugs.com/combogesic-iv.html,https://www.drugs.com/mtm/acetaminophen-and-ibuprofen.html,Analgesic combinations,,"acetaminophen, tramadol, cyclobenzaprine, naproxen, oxycodone, Tylenol",,,,Prescription only,,Not a controlled drug,Drug history at FDA,,,,,
Cyfendus,"anthrax vaccine adsorbed, adjuvanted",Injection,"July 20, 2023",Emergent BioSolutions Inc.,Anthrax Prophylaxis,https://www.drugs.com/cyfendus.html,https://www.drugs.com/mtm/anthrax-vaccine.html,Bacterial vaccines,,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Daybue,trofinetide,Oral Solution,"March 10, 2023",Acadia Pharmaceuticals Inc.,Rett Syndrome,https://www.drugs.com/daybue.html,https://www.drugs.com/mtm/trofinetide.html,Miscellaneous central nervous system agents,https://www.drugs.com/images/pills/custom/pill34290-1/daybue.jpeg,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2023,,,,,
DefenCath,taurolidine and heparin,Catheter Lock Solution,"November 15, 2023",CorMedix Inc.,Prevention of Catheter-Related Bloodstream Infections,https://www.drugs.com/defencath.html,https://www.drugs.com/monograph/taurolidine-and-heparin-local.html,,,,,,,Prescription only,,,Drug history at FDA,,,,,
Elevidys,delandistrogene moxeparvovec-rokl,Suspension for Intravenous Infusion,"June 22, 2023","Sarepta Therapeutics, Inc.",Duchenne Muscular Dystrophy,https://www.drugs.com/elevidys.html,https://www.drugs.com/mtm/delandistrogene-moxeparvovec.html,Miscellaneous uncategorized agents,https://www.drugs.com/images/pills/custom/pill34861-1/elevidys.jpeg,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Elfabrio,pegunigalsidase alfa-iwxj,Injection,"May 9, 2023","Protalix BioTherapeutics, Inc.",Fabry Disease,https://www.drugs.com/elfabrio.html,https://www.drugs.com/mtm/pegunigalsidase-alfa.html,Lysosomal enzymes,,"Fabrazyme, Galafold, agalsidase beta",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2023,,,,,
Elrexfio,elranatamab-bcmm,Injection,"August 14, 2023",Pfizer Inc.,Multiple Myeloma,https://www.drugs.com/elrexfio.html,https://www.drugs.com/mtm/elranatamab.html,Miscellaneous antineoplastics,https://www.drugs.com/images/pills/custom/pill35061-1/elrexfio.jpeg,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2023,,,,,
Epkinly,epcoritamab-bysp,Injection,"May 19, 2023",AbbVie Inc.,Diffuse Large B-Cell Lymphoma,https://www.drugs.com/epkinly.html,https://www.drugs.com/mtm/epcoritamab.html,CD20 monoclonal antibodies,https://www.drugs.com/images/pills/custom/pill34472-1/epkinly.jpg,"Rituxan, Truxima, Yescarta, Monjuvi, Kymriah, Polivy, Tazverik",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2023,,,,,
Exxua,gepirone,Extended-Release Tablets,"September 22, 2023",Fabre-Kramer Pharmaceuticals Inc.,Major Depressive Disorder,https://www.drugs.com/exxua.html,https://www.drugs.com/cons/gepirone.html,,,"Trintellix, Vraylar, sertraline, trazodone, Lexapro, Zoloft, Wellbutrin",,,,Prescription only,,, FDA approved 2023,,,,,
Fabhalta,iptacopan,Capsules,"December 5, 2023",Novartis,Paroxysmal Nocturnal Hemoglobinuria,https://www.drugs.com/fabhalta.html,https://www.drugs.com/mtm/iptacopan.html,Selective immunosuppressants,,,,,,Prescription only,,Not a controlled drug, FDA approved 2023,,,,,
Filspari,sparsentan,Tablets,"February 17, 2023","Travere Therapeutics, Inc.",Primary Immunoglobulin A Nephropathy,https://www.drugs.com/filspari.html,https://www.drugs.com/mtm/sparsentan.html,Miscellaneous cardiovascular agents,https://www.drugs.com/images/pills/custom/pill34077-1/filspari.jpeg,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2023,,,,,
Filsuvez,birch triterpenes,Topical Gel  - formerly Oleogel-S10,"December 19, 2023",Chiesi Global Rare Diseases,Epidermolysis Bullosa,https://www.drugs.com/filsuvez.html,https://www.drugs.com/monograph/birch-triterpenes.html,Herbal products,https://www.drugs.com/images/pills/custom/pill35660-1/filsuvez.jpg,Vyjuvek,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2023,,,,,
Fruzaqla,fruquintinib,Capsules,"November 8, 2023",Takeda,Colorectal Cancer,https://www.drugs.com/fruzaqla.html,https://www.drugs.com/mtm/fruquintinib.html,Multikinase inhibitors,,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2023,,,,,
Hepzato,melphalan,Lyophilized Powder for Injection,"August 14, 2023","Delcath Systems, Inc.",Uveal Melanoma,https://www.drugs.com/hepzato-kit.html,https://www.drugs.com/mtm/melphalan-oral-injection.html,Alkylating agents,,"melphalan, Kimmtrak, tebentafusp",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
iDose TR,travoprost,Intracameral Implant,"December 13, 2023",Glaukos Corporation,"Glaucoma, Open Angle, Glaucoma/Intraocular Hypertension",https://www.drugs.com/idose-tr.html,https://www.drugs.com/mtm/travoprost-ophthalmic.html,Ophthalmic glaucoma agents,,"epinephrine ophthalmic, latanoprost ophthalmic, timolol ophthalmic, pilocarpine ophthalmic, brimonidine ophthalmic, Lumigan, Xalatan",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Inpefa,sotagliflozin,Tablets,"May 26, 2023","Lexicon Pharmaceuticals, Inc.",Heart Failure,https://www.drugs.com/inpefa.html,https://www.drugs.com/mtm/sotagliflozin.html,Miscellaneous cardiovascular agents,https://www.drugs.com/images/pills/custom/pill34559-1/inpefa.jpeg,"lisinopril, metoprolol, furosemide, carvedilol, spironolactone, triamcinolone",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2023,,,,,
Iwilfin,eflornithine,Tablets,"December 13, 2023","US WorldMeds, LLC",Neuroblastoma,https://www.drugs.com/iwilfin.html,https://www.drugs.com/mtm/eflornithine.html,Miscellaneous antineoplastics,https://www.drugs.com/images/pills/custom/pill35392-1/iwilfin.jpg,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Ixchiq,"chikungunya vaccine, live",Injection  - formerly VLA1553,"November 9, 2023",Valneva SE,Chikungunya Disease Prevention,https://www.drugs.com/ixchiq.html,https://www.drugs.com/mtm/chikungunya-vaccine-live-cvx-317.html,Viral vaccines,,,,,,Prescription only,,Not a controlled drug,,,,,,
Izervay,avacincaptad pegol,Intravitreal Solution,"August 4, 2023","Iveric Bio, Inc.",Geographic Atrophy,https://www.drugs.com/izervay.html,https://www.drugs.com/mtm/avacincaptad-pegol-ophthalmic.html,Anti-angiogenic ophthalmic agents,https://www.drugs.com/images/pills/custom/pill34860-1/izervay.jpeg,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Jaypirca,pirtobrutinib,Tablets,"January 27, 2023",Eli Lilly and Company,"Mantle Cell Lymphoma, Chronic Lymphocytic Leukemia",https://www.drugs.com/jaypirca.html,https://www.drugs.com/mtm/pirtobrutinib.html,BTK inhibitors,https://www.drugs.com/images/pills/custom/pill33966-1/jaypirca.png,"Revlimid, Imbruvica, Velcade, Venclexta, rituximab, cyclophosphamide, Rituxan",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2023,,,,,
Jesduvroq,daprodustat,Tablets,"February 1, 2023",GlaxoSmithKline,Anemia Due to Chronic Kidney Disease,https://www.drugs.com/jesduvroq.html,https://www.drugs.com/mtm/daprodustat.html,Miscellaneous uncategorized agents,https://www.drugs.com/images/pills/custom/pill33971-1/jesduvroq.png,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2023,Anti-Doping Classification,,,,
Joenja,leniolisib,Tablets,"March 24, 2023",Pharming Group N.V.,Activated PI3K-Delta Syndrome,https://www.drugs.com/joenja.html,https://www.drugs.com/mtm/leniolisib.html,PI3K inhibitors,,leniolisib,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2023,,,,,
Lantidra,donislecel-jujn,Cellular Suspension for Infusion,"June 28, 2023","CellTrans, Inc.","Diabetes, Type 1",https://www.drugs.com/lantidra.html,https://www.drugs.com/monograph/donislecel-jujn.html,,,,,,,Prescription only,,,,,,,,
Leqembi,lecanemab-irmb,Injection,"January 6, 2023","Biogen Inc. and Eisai Co., Ltd.",Alzheimer's Disease,https://www.drugs.com/leqembi.html,https://www.drugs.com/mtm/lecanemab-injection.html,Miscellaneous central nervous system agents,https://www.drugs.com/images/pills/custom/pill33850-1.webp,"donepezil, memantine, Aricept, Namenda, rivastigmine, Exelon",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2023,,,,,
Likmez,metronidazole,Oral Suspension  - formerly ATI-1501,"September 22, 2023","Appili Therapeutics Inc. and Saptalis Pharmaceuticals , LLC","Bacterial Infection, Trichomoniasis, Amebiasis",https://www.drugs.com/likmez.html,https://www.drugs.com/metronidazole.html,Amebicides,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Liqrev,sildenafil citrate,Oral Suspension,"April 28, 2023","CMP Pharma, Inc.",Pulmonary Arterial Hypertension,https://www.drugs.com/liqrev.html,https://www.drugs.com/sildenafil.html,Agents for pulmonary hypertension,https://www.drugs.com/images/pills/custom/pill34684-1/liqrev.png,"sildenafil, tadalafil, Adcirca, ambrisentan, Revatio, Opsumit",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Litfulo,ritlecitinib,Capsules,"June 23, 2023",Pfizer Inc.,Alopecia,https://www.drugs.com/litfulo.html,https://www.drugs.com/mtm/ritlecitinib.html,Multikinase inhibitors,https://www.drugs.com/images/pills/custom/pill34685-1/litfulo.jpeg,"Olumiant, triamcinolone, minoxidil topical, Kenalog-40, baricitinib, Kenalog-10",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2023,,,,,
Lodoco,colchicine,Tablets,"June 16, 2023","AGEPHA Pharma USA, LLC",Cardiovascular Risk Reduction,https://www.drugs.com/lodoco.html,https://www.drugs.com/mtm/colchicine.html,,https://www.drugs.com/images/pills/custom/pill34673-1/lodoco.jpeg,"Repatha, Ozempic, Jardiance, simvastatin, Trulicity, Victoza, Brilinta",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Loqtorzi,toripalimab-tpzi,Injection,"October 27, 2023","Coherus Biosciences, Inc.",Nasopharyngeal Carcinoma,https://www.drugs.com/loqtorzi.html,https://www.drugs.com/toripalimab.html,Anti-PD-1 and PD-L1 monoclonal antibodies (immune checkpoint inhibitors),,"fluorouracil, cisplatin, paclitaxel, gemcitabine, toripalimab",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2023,,,,,
Lumryz,sodium oxybate,Granules for Extended-Release Oral Suspension,"May 1, 2023",Avadel Pharmaceuticals plc,Narcolepsy,https://www.drugs.com/lumryz.html,https://www.drugs.com/mtm/sodium-oxybate.html,"Miscellaneous anxiolytics, sedatives and hypnotics",https://www.drugs.com/images/pills/custom/pill34727-1/lumryz.jpeg,,,,,Prescription only,Risk data available,Moderate abuse potential,Drug history at FDA,,,,,
Lyfgenia,lovotibeglogene autotemcel,Suspension for Intravenous Infusion,"December 8, 2023","Bluebird Bio, Inc.",Sickle Cell Disease,https://www.drugs.com/lyfgenia.html,https://www.drugs.com/mtm/lovotibeglogene-autotemcel.html,Miscellaneous uncategorized agents,,"hydroxyurea, vitamin e, Hydrea, Endari, glutamine, Oxbryta",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Mydcombi,phenylephrine hydrochloride and tropicamide,Ophthalmic Spray,"May 5, 2023","Eyenovia, Inc.",Pupillary Dilation,https://www.drugs.com/mydcombi.html,https://www.drugs.com/cons/tropicamide-and-phenylephrine.html,Mydriatics,,,,,,Prescription only,,Not a controlled drug,,,,,,
FDA Approves Technegas (Technetium Tc 99-m Labeled Carbon) Radioactive Diagnostic Agent,technetium Tc 99m carbon,Inhalation Aerosol,"September 29, 2023",Cyclopharm Limited,Diagnosis and Investigation,https://www.drugs.com/newdrugs/fda-approves-technegas-technetium-tc-99-m-labeled-carbon-radioactive-diagnostic-agent-6106.html,,,,,,,,Prescription only,,,,,,,,
Ngenla,somatrogon-ghla,Injection,"June 27, 2023",Pfizer Inc.,Pediatric Growth Hormone Deficiency,https://www.drugs.com/ngenla.html,https://www.drugs.com/mtm/somatrogon.html,Growth hormones,https://www.drugs.com/images/pills/custom/pill34695-1/ngenla.jpeg,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,Anti-Doping Classification,,,,
Ogsiveo,nirogacestat,Tablets,"November 27, 2023","SpringWorks Therapeutics, Inc.",Desmoid Tumors,https://www.drugs.com/ogsiveo.html,https://www.drugs.com/mtm/nirogacestat.html,Miscellaneous antineoplastics,https://www.drugs.com/images/pills/custom/pill35357-1.webp,nirogacestat,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Ojjaara,momelotinib,Tablets,"September 15, 2023",GSK,Myelofibrosis,https://www.drugs.com/ojjaara.html,https://www.drugs.com/mtm/momelotinib.html,Multikinase inhibitors,,"Inrebic, Vonjo, Jakafi, ruxolitinib, momelotinib, pacritinib",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2023,,,,,
Omisirge,omidubicel-onlv,Suspension for Infusion,"April 17, 2023",Gamida Cell Ltd.,Stem Cell Therapy,https://www.drugs.com/omisirge.html,https://www.drugs.com/mtm/omidubicel.html,Miscellaneous uncategorized agents,,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Omvoh,mirikizumab-mrkz,Injection,"October 26, 2023",Eli Lilly and Company,Ulcerative Colitis,https://www.drugs.com/omvoh.html,https://www.drugs.com/mtm/mirikizumab.html,Interleukin inhibitors,,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2023,,,,,
Opill,norgestrel,Tablets,"July 13, 2023",Perrigo Company plc,Birth Control,https://www.drugs.com/opill.html,https://www.drugs.com/cons/norgestrel.html,Progestins,https://www.drugs.com/images/pills/custom/pill34773-1/opill.png,,,,,Over the counter,,Not a controlled drug,Drug history at FDA,,,,,
Opvee,nalmefene hydrochloride,Nasal Spray,"May 22, 2023","Opiant Pharmaceuticals, Inc.",Opioid Overdose,https://www.drugs.com/opvee.html,https://www.drugs.com/cons/nalmefene-injection.html,Antidotes,https://www.drugs.com/images/pills/custom/pill34475-1/opvee.jpeg,"naloxone, Narcan, nalmefene, Kloxxado, Evzio",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Orserdu,elacestrant,Tablets,"January 27, 2023",Menarini Group,Breast Cancer,https://www.drugs.com/orserdu.html,https://www.drugs.com/mtm/elacestrant.html,Estrogen receptor antagonists,https://www.drugs.com/images/pills/custom/pill33968-1/orserdu.png,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2023,,,,,
Penbraya,"meningococcal groups A, B, C, W, and Y vaccine",Injection,"October 20, 2023","Pfizer, Inc.",Meningococcal Disease Prophylaxis,https://www.drugs.com/penbraya.html,https://www.drugs.com/mtm/meningococcal-group-abcwy-vaccine.html,Bacterial vaccines,,"ciprofloxacin, ceftriaxone, rifampin, Rocephin, Rifadin",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Pombiliti,cipaglucosidase alfa-atga,Lyophilized Powder for Injection,"September 28, 2023",Amicus Therapeutics,Pompe Disease,https://www.drugs.com/pombiliti.html,https://www.drugs.com/mtm/cipaglucosidase-alfa.html,Lysosomal enzymes,,"miglustat, Opfolda, avalglucosidase alfa, Lumizyme, Myozyme, Nexviazyme",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2023,,,,,
Posluma,flotufolastat F 18,Injection,"May 25, 2023",Blue Earth Diagnostics,"Positron Emission Tomography Imaging, Diagnosis and Investigation",https://www.drugs.com/posluma.html,https://www.drugs.com/cons/flotufolastat-f-18.html,Diagnostic radiopharmaceuticals,,"glucagon, Lexiscan, mannitol, arginine, Ceretec, Pylarify, Amyvid",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
