name,molecule,dosage_form,date_of_approval,company,treatment_for,url_x,molecule_url,drug_class,image,related_drugs,rating,reviews,reviews_url,Availability,Pregnancy & Lactation,CSA Schedule*,Approval History,WADA Class,most_reviewed_condition,most_reviewed_rating,n_reviews,url_y
EvaMist,estradiol,Transdermal Spray,"July 27, 2007","VIVUS, Inc.",Postmenopausal Symptoms,https://www.drugs.com/evamist.html,https://www.drugs.com/estradiol.html,Estrogens,,"estradiol, Premarin, Estrace, Prempro, conjugated estrogens",8.0,17,https://www.drugs.com/comments/estradiol/evamist.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,Postmenopausal Symptoms  ,8.0,17,https://www.drugs.com/comments/estradiol/evamist.html
Lybrel,levonorgestrel and ethinyl estradiol,Tablets,"May 22, 2007",Wyeth Pharmaceuticals Inc.,Birth Control,https://www.drugs.com/lybrel.html,https://www.drugs.com/mtm/ethinyl-estradiol-and-levonorgestrel.html,Alesse,,"norethindrone, medroxyprogesterone, levonorgestrel, Provera, Mirena, Yaz",7.6,16,https://www.drugs.com/comments/ethinyl-estradiol-levonorgestrel/lybrel.html,Discontinued,Risk data available,Not a controlled drug,Drug history at FDA,,Birth Control  ,7.8,15,https://www.drugs.com/comments/ethinyl-estradiol-levonorgestrel/lybrel.html
Veramyst,fluticasone furoate,Nasal Spray,"April 27, 2007",GlaxoSmithKline,Allergic Rhinitis,https://www.drugs.com/veramyst.html,https://www.drugs.com/mtm/fluticasone-nasal.html,Nasal steroids,,"prednisone, hydroxyzine, fluticasone nasal, montelukast, cetirizine, promethazine, Flonase",8.3,21,https://www.drugs.com/comments/fluticasone-nasal/veramyst.html,Discontinued,Risk data available,Not a controlled drug,,Anti-Doping Classification,Rhinitis  ,8.1,10,https://www.drugs.com/comments/fluticasone-nasal/veramyst.html
"Influenza Virus Vaccine, H5N1",,Injection,"April 17, 2007",,Prevention of H5N1 Influenza (Avian Influenza),https://www.drugs.com/ppa/influenza-a-virus-vaccine-h5n1.html,https://www.drugs.com/cons/flublok-2016-2017-formula.html,,,,3.2,74,https://www.drugs.com/comments/influenza-virus-vaccine-inactivated/,Prescription only,Risk data available,Not a controlled drug,,,Influenza Prophylaxis  ,3.3,68,https://www.drugs.com/comments/influenza-virus-vaccine-inactivated/
Xyzal,levocetirizine dihydrochloride,,"May 25, 2007","UCB, Inc. and sanofi-aventis","Allergic Rhinitis, Allergic Urticaria",https://www.drugs.com/xyzal.html,https://www.drugs.com/levocetirizine.html,Antihistamines,https://www.drugs.com/images/pills/nlm/200000077.jpg,"prednisone, hydroxyzine, fluticasone nasal, montelukast, cetirizine, loratadine, promethazine",5.4,289,https://www.drugs.com/comments/levocetirizine/xyzal.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,Allergies  ,4.6,183,https://www.drugs.com/comments/levocetirizine/xyzal.html
Vyvanse,lisdexamfetamine dimesylate,Capsules,"February 23, 2007",Shire plc,ADHD,https://www.drugs.com/vyvanse.html,https://www.drugs.com/mtm/lisdexamfetamine.html,CNS stimulants,https://www.drugs.com/images/pills/fio/SHR01032.JPG,"Adderall, methylphenidate, atomoxetine, Concerta, Strattera, Ritalin, lisdexamfetamine",7.4,959,https://www.drugs.com/comments/lisdexamfetamine/vyvanse.html,Prescription only,Risk data available,High potential for abuse, FDA approved 2007,Anti-Doping Classification,ADHD  ,7.3,822,https://www.drugs.com/comments/lisdexamfetamine/vyvanse.html
Lialda,mesalamine,Delayed Release Tablets,"January 16, 2007",Shire plc,Ulcerative Colitis,https://www.drugs.com/lialda.html,https://www.drugs.com/mtm/mesalamine.html,5-aminosalicylates,https://www.drugs.com/images/pills/nlm/200001425.jpg,,7.0,105,https://www.drugs.com/comments/mesalamine/lialda.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,"Ulcerative Colitis, Active  ",6.9,62,https://www.drugs.com/comments/mesalamine/lialda.html
Lialda,mesalamine,Delayed Release Tablets,"January 16, 2007",Shire plc,Ulcerative Colitis,https://www.drugs.com/lialda.html,https://www.drugs.com/mtm/mesalamine.html,5-aminosalicylates,https://www.drugs.com/images/pills/nlm/200001425.jpg,,7.0,105,https://www.drugs.com/comments/mesalamine/lialda.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,"Ulcerative Colitis, Active  ",6.9,62,https://www.drugs.com/comments/mesalamine/lialda.html
Lialda,mesalamine,Delayed Release Tablets,"January 16, 2007",Shire plc,Ulcerative Colitis,https://www.drugs.com/lialda.html,https://www.drugs.com/mtm/mesalamine.html,5-aminosalicylates,https://www.drugs.com/images/pills/nlm/200001425.jpg,,7.0,105,https://www.drugs.com/comments/mesalamine/lialda.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,"Ulcerative Colitis, Active  ",6.9,62,https://www.drugs.com/comments/mesalamine/lialda.html
Lialda,mesalamine,Delayed Release Tablets,"January 16, 2007",Shire plc,Ulcerative Colitis,https://www.drugs.com/lialda.html,https://www.drugs.com/mtm/mesalamine.html,5-aminosalicylates,https://www.drugs.com/images/pills/nlm/200001425.jpg,,7.0,105,https://www.drugs.com/comments/mesalamine/lialda.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,"Ulcerative Colitis, Active  ",6.9,62,https://www.drugs.com/comments/mesalamine/lialda.html
Lialda,mesalamine,Delayed Release Tablets,"January 16, 2007",Shire plc,Ulcerative Colitis,https://www.drugs.com/lialda.html,https://www.drugs.com/mtm/mesalamine.html,5-aminosalicylates,https://www.drugs.com/images/pills/nlm/200001425.jpg,,7.0,105,https://www.drugs.com/comments/mesalamine/lialda.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,"Ulcerative Colitis, Active  ",6.9,62,https://www.drugs.com/comments/mesalamine/lialda.html
Lialda,mesalamine,Delayed Release Tablets,"January 16, 2007",Shire plc,Ulcerative Colitis,https://www.drugs.com/lialda.html,https://www.drugs.com/mtm/mesalamine.html,5-aminosalicylates,https://www.drugs.com/images/pills/nlm/200001425.jpg,,7.0,105,https://www.drugs.com/comments/mesalamine/lialda.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,"Ulcerative Colitis, Active  ",6.9,62,https://www.drugs.com/comments/mesalamine/lialda.html
Lialda,mesalamine,Delayed Release Tablets,"January 16, 2007",Shire plc,Ulcerative Colitis,https://www.drugs.com/lialda.html,https://www.drugs.com/mtm/mesalamine.html,5-aminosalicylates,https://www.drugs.com/images/pills/nlm/200001425.jpg,,7.0,105,https://www.drugs.com/comments/mesalamine/lialda.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,"Ulcerative Colitis, Active  ",6.9,62,https://www.drugs.com/comments/mesalamine/lialda.html
Lialda,mesalamine,Delayed Release Tablets,"January 16, 2007",Shire plc,Ulcerative Colitis,https://www.drugs.com/lialda.html,https://www.drugs.com/mtm/mesalamine.html,5-aminosalicylates,https://www.drugs.com/images/pills/nlm/200001425.jpg,,7.0,105,https://www.drugs.com/comments/mesalamine/lialda.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,"Ulcerative Colitis, Active  ",6.9,62,https://www.drugs.com/comments/mesalamine/lialda.html
Lialda,mesalamine,Delayed Release Tablets,"January 16, 2007",Shire plc,Ulcerative Colitis,https://www.drugs.com/lialda.html,https://www.drugs.com/mtm/mesalamine.html,5-aminosalicylates,https://www.drugs.com/images/pills/nlm/200001425.jpg,,7.0,105,https://www.drugs.com/comments/mesalamine/lialda.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,"Ulcerative Colitis, Active  ",6.9,62,https://www.drugs.com/comments/mesalamine/lialda.html
Lialda,mesalamine,Delayed Release Tablets,"January 16, 2007",Shire plc,Ulcerative Colitis,https://www.drugs.com/lialda.html,https://www.drugs.com/mtm/mesalamine.html,5-aminosalicylates,https://www.drugs.com/images/pills/nlm/200001425.jpg,,7.0,105,https://www.drugs.com/comments/mesalamine/lialda.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,"Ulcerative Colitis, Active  ",6.9,62,https://www.drugs.com/comments/mesalamine/lialda.html
Lialda,mesalamine,Delayed Release Tablets,"January 16, 2007",Shire plc,Ulcerative Colitis,https://www.drugs.com/lialda.html,https://www.drugs.com/mtm/mesalamine.html,5-aminosalicylates,https://www.drugs.com/images/pills/nlm/200001425.jpg,,7.0,105,https://www.drugs.com/comments/mesalamine/lialda.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,"Ulcerative Colitis, Active  ",6.9,62,https://www.drugs.com/comments/mesalamine/lialda.html
Lialda,mesalamine,Delayed Release Tablets,"January 16, 2007",Shire plc,Ulcerative Colitis,https://www.drugs.com/lialda.html,https://www.drugs.com/mtm/mesalamine.html,5-aminosalicylates,https://www.drugs.com/images/pills/nlm/200001425.jpg,,7.0,105,https://www.drugs.com/comments/mesalamine/lialda.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,"Ulcerative Colitis, Active  ",6.9,62,https://www.drugs.com/comments/mesalamine/lialda.html
Lialda,mesalamine,Delayed Release Tablets,"January 16, 2007",Shire plc,Ulcerative Colitis,https://www.drugs.com/lialda.html,https://www.drugs.com/mtm/mesalamine.html,5-aminosalicylates,https://www.drugs.com/images/pills/nlm/200001425.jpg,,7.0,105,https://www.drugs.com/comments/mesalamine/lialda.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,"Ulcerative Colitis, Active  ",6.9,62,https://www.drugs.com/comments/mesalamine/lialda.html
Lialda,mesalamine,Delayed Release Tablets,"January 16, 2007",Shire plc,Ulcerative Colitis,https://www.drugs.com/lialda.html,https://www.drugs.com/mtm/mesalamine.html,5-aminosalicylates,https://www.drugs.com/images/pills/nlm/200001425.jpg,,7.0,105,https://www.drugs.com/comments/mesalamine/lialda.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,"Ulcerative Colitis, Active  ",6.9,62,https://www.drugs.com/comments/mesalamine/lialda.html
Lialda,mesalamine,Delayed Release Tablets,"January 16, 2007",Shire plc,Ulcerative Colitis,https://www.drugs.com/lialda.html,https://www.drugs.com/mtm/mesalamine.html,5-aminosalicylates,https://www.drugs.com/images/pills/nlm/200001425.jpg,,7.0,105,https://www.drugs.com/comments/mesalamine/lialda.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,"Ulcerative Colitis, Active  ",6.9,62,https://www.drugs.com/comments/mesalamine/lialda.html
Lialda,mesalamine,Delayed Release Tablets,"January 16, 2007",Shire plc,Ulcerative Colitis,https://www.drugs.com/lialda.html,https://www.drugs.com/mtm/mesalamine.html,5-aminosalicylates,https://www.drugs.com/images/pills/nlm/200001425.jpg,,7.0,105,https://www.drugs.com/comments/mesalamine/lialda.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,"Ulcerative Colitis, Active  ",6.9,62,https://www.drugs.com/comments/mesalamine/lialda.html
Janumet,metformin and sitagliptin,Tablets,"March 30, 2007","Merck & Co., Inc.","Diabetes, Type 2",https://www.drugs.com/janumet.html,https://www.drugs.com/mtm/metformin-and-sitagliptin.html,Janumet XR,https://www.drugs.com/images/pills/mtm/Janumet%20100%20mg-50%20mg.jpg,,6.1,65,https://www.drugs.com/comments/metformin-sitagliptin/janumet.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,"Diabetes, Type 2  ",6.1,65,https://www.drugs.com/comments/metformin-sitagliptin/janumet.html
Bystolic,nebivolol,,"December 17, 2007","Allergan, Inc.",High Blood Pressure,https://www.drugs.com/bystolic.html,https://www.drugs.com/mtm/nebivolol.html,Cardioselective beta blockers,https://www.drugs.com/images/pills/mmx/t108616f/bystolic.jpg,"amlodipine, lisinopril, metoprolol, losartan, furosemide, hydrochlorothiazide",6.3,228,https://www.drugs.com/comments/nebivolol/bystolic.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2007,Anti-Doping Classification,High Blood Pressure  ,6.2,218,https://www.drugs.com/comments/nebivolol/bystolic.html
Tasigna,nilotinib,Capsules,"October 29, 2007",Novartis,Chronic Myelogenous Leukemia,https://www.drugs.com/tasigna.html,https://www.drugs.com/mtm/nilotinib.html,BCR-ABL tyrosine kinase inhibitors,https://www.drugs.com/images/pills/fio/NVR05260.JPG,,8.0,30,https://www.drugs.com/comments/nilotinib/tasigna.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2007,,Chronic Myelogenous Leukemia  ,8.0,30,https://www.drugs.com/comments/nilotinib/tasigna.html
Alli,orlistat,60 mg Capsules,"February 7, 2007",GlaxoSmithKline Consumer Healthcare,Weight Loss (Obesity/Overweight),https://www.drugs.com/alli.html,https://www.drugs.com/orlistat.html,Xenical,https://www.drugs.com/images/pills/nlm/001350461.jpg,"Mounjaro, semaglutide, phentermine, Wegovy, Zepbound, Saxenda",6.1,118,https://www.drugs.com/comments/orlistat/alli.html,Over the counter,Risk data available,Not a controlled drug,Drug history at FDA,,Weight Loss (Obesity/Overweight)  ,6.0,114,https://www.drugs.com/comments/orlistat/alli.html
Seroquel XR,quetiapine,Tablets,"May 17, 2007",AstraZeneca,"Schizophrenia, Bipolar Disorder, Depression",https://www.drugs.com/mtm/seroquel-xr.html,https://www.drugs.com/quetiapine.html,Seroquel,https://www.drugs.com/images/pills/nlm/003100280.jpg,,7.1,227,https://www.drugs.com/comments/quetiapine/seroquel-xr.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,Bipolar Disorder  ,7.3,110,https://www.drugs.com/comments/quetiapine/seroquel-xr.html
Isentress,raltegravir,Tablets,"October 12, 2007","Merck & Co., Inc.",HIV Infection,https://www.drugs.com/isentress.html,https://www.drugs.com/mtm/raltegravir.html,Isentress HD,https://www.drugs.com/images/pills/mmx/t108878f/isentress.jpg,,8.6,17,https://www.drugs.com/comments/raltegravir/isentress.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2007,,HIV Infection  ,8.6,17,https://www.drugs.com/comments/raltegravir/isentress.html
Altabax,retapamulin,Ointment,"April 12, 2007",GlaxoSmithKline,Impetigo,https://www.drugs.com/altabax.html,https://www.drugs.com/mtm/retapamulin-topical.html,Topical antibiotics,,"cefuroxime, mupirocin topical, cefadroxil, Bactroban, Ceftin, Duricef",8.4,11,https://www.drugs.com/comments/retapamulin-topical/altabax.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2007,,Impetigo  ,8.4,8,https://www.drugs.com/comments/retapamulin-topical/altabax.html
Neupro,rotigotine,Transdermal System,"May 9, 2007",Schwarz Pharma,"Parkinson's Disease, Restless Legs Syndrome",https://www.drugs.com/neupro.html,https://www.drugs.com/mtm/rotigotine-transdermal.html,Dopaminergic antiparkinsonism agents,https://www.drugs.com/images/pills/custom/pill33144-1/neupro.png,"ropinirole, pramipexole, benztropine, carbidopa / levodopa, levodopa, Mirapex, Requip",7.7,69,https://www.drugs.com/comments/rotigotine/neupro.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2007,,Restless Legs Syndrome  ,8.0,46,https://www.drugs.com/comments/rotigotine/neupro.html
Atralin,tretinoin,Gel,"July 26, 2007","Coria Laboratories, Ltd.",Acne,https://www.drugs.com/atralin.html,https://www.drugs.com/tretinoin.html,Topical acne agents,,,8.2,38,https://www.drugs.com/comments/tretinoin-topical/atralin.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,Acne  ,8.1,35,https://www.drugs.com/comments/tretinoin-topical/atralin.html
Reclast,zoledronic acid,Injection  - formerly Aclasta,"April 16, 2007",Novartis,"Paget's Disease, Prevention of Osteoporosis, Prevention of Fractures",https://www.drugs.com/reclast.html,https://www.drugs.com/mtm/zoledronic-acid.html,Bisphosphonates,,,4.9,262,https://www.drugs.com/comments/zoledronic-acid/reclast.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,Osteoporosis  ,5.1,203,https://www.drugs.com/comments/zoledronic-acid/reclast.html
ACAM2000,,,"August 31, 2007","Emergent BioSolutions, Inc.",Smallpox Prophylaxis,https://www.drugs.com/acam2000.html,https://www.drugs.com/mtm/smallpox-vaccine.html,Viral vaccines,,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Afluria,"influenza virus vaccine, inactivated",Injection,"September 28, 2007",Seqirus,Influenza Prophylaxis,https://www.drugs.com/afluria.html,https://www.drugs.com/mtm/influenza-virus-vaccine-injection.html,Afluria Quadrivalent,,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
AzaSite,azithromycin,Ophthalmic Solution,"April 27, 2007",InSite Vision Incorporated,"Conjunctivitis, Bacterial",https://www.drugs.com/azasite.html,https://www.drugs.com/mtm/azithromycin-ophthalmic.html,Ophthalmic anti-infectives,,"azithromycin ophthalmic, ciprofloxacin ophthalmic, levofloxacin ophthalmic, erythromycin ophthalmic, gentamicin ophthalmic",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
CaloMist,cyanocobalamin,Nasal Spray,"July 27, 2007","Fleming & Company, Pharmaceuticals",Vitamin B12 Deficiency,https://www.drugs.com/calomist.html,https://www.drugs.com/vitamin-b12.html,Vitamins,,,,,,Discontinued,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Ceprotin,protein C,Injection,"March 30, 2007",Baxter Healthcare Corporation,Protein C Deficiency,https://www.drugs.com/ceprotin.html,https://www.drugs.com/cons/protein-c-human.html,Miscellaneous coagulation modifiers,,protein c,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Doribax,doripenem,Injection,"October 12, 2007","Johnson & Johnson Pharmaceutical Research & Development, L.L.C.","Intraabdominal Infection, Urinary Tract Infection",https://www.drugs.com/doribax.html,https://www.drugs.com/cons/doripenem.html,Carbapenems,,"amoxicillin, doxycycline, cephalexin, ciprofloxacin, metronidazole, clindamycin, ceftriaxone",,,,Discontinued,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Endometrin,progesterone,Vaginal Insert,"June 21, 2007","Ferring Pharmaceuticals, Inc.",Female Infertility,https://www.drugs.com/endometrin.html,https://www.drugs.com/progesterone.html,Progestins,,,,,,Rx and/or OTC,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Evithrom,human thrombin,,"August 27, 2007","Omrix Biopharmaceuticals, Ltd,",Bleeding Disorder,https://www.drugs.com/evithrom.html,https://www.drugs.com/cons/thrombin-human-recombinant.html,Miscellaneous coagulation modifiers,,"thrombin topical, VistaSeal, Recothrom, Thrombogen, Evicel",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Extina,ketoconazole,Foam,"June 12, 2007","Stiefel Laboratories, Inc.",Seborrheic Dermatitis,https://www.drugs.com/extina.html,https://www.drugs.com/mtm/ketoconazole-topical.html,Topical antifungals,,"prednisone, dexamethasone, hydrocortisone topical, nystatin topical, clotrimazole topical, ketoconazole topical, terbinafine",,,,Rx and/or OTC,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Ixempra,ixabepilone,Injection,"October 16, 2007",R-Pharm US,Breast Cancer,https://www.drugs.com/ixempra.html,https://www.drugs.com/mtm/ixabepilone.html,Mitotic inhibitors,,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Kuvan,sapropterin dihydrochloride,Tablets,"December 13, 2007",BioMarin Pharmaceutical Inc.,Phenylketonuria,https://www.drugs.com/kuvan.html,https://www.drugs.com/mtm/sapropterin.html,Miscellaneous metabolic agents,https://www.drugs.com/images/pills/fio/BMN03000.JPG,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2007,,,,,
Mircera,epoetin beta-methoxy polyethylene glycol,Injection,"November 14, 2007",Roche,Anemia Due to Chronic Kidney Disease,https://www.drugs.com/mircera.html,https://www.drugs.com/mtm/epoetin-beta-and-methoxy-polyethylene-glycol.html,Recombinant human erythropoietins,,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2007,Anti-Doping Classification,,,,
Olux-E,clobetasol propionate,Foam,"January 12, 2007","Stiefel Laboratories, Inc.","Psoriasis, Eczema",https://www.drugs.com/mtm/olux-e.html,https://www.drugs.com/clobetasol-topical.html,Clobex,,"Stelara, Taltz, Remicade, prednisone, fluticasone topical, methotrexate, triamcinolone",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Perforomist,formoterol fumarate,Inhalation Solution,"May 11, 2007","Dey, L.P.",COPD,https://www.drugs.com/perforomist.html,https://www.drugs.com/mtm/formoterol-inhalation.html,Adrenergic bronchodilators,,"Symbicort, Ventolin HFA, Ventolin, Breo Ellipta, Spiriva, Xopenex",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,Anti-Doping Classification,,,,
Perlane,dermal filler,,"May 2, 2007",Medicis,Facial Wrinkles,https://www.drugs.com/perlane.html,,,,"Botox, onabotulinumtoxinA, Xeomin, tazarotene topical, Dysport",,,,Unknown,,,,,,,,
Privigen,,,"July 26, 2007",CSL Behring,"Primary Immunodeficiency Syndrome, Immune Thrombocytopenia, Chronic Inflammatory Demyelinating Polyradiculoneuropathy",https://www.drugs.com/privigen.html,https://www.drugs.com/mtm/immune-globulin-intravenous-igiv.html,Immune globulins,,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Renvela,sevelamer carbonate,Tablets,"October 19, 2007",Genzyme Corporation,Hyperphosphatemia of Renal Failure,https://www.drugs.com/renvela.html,https://www.drugs.com/mtm/sevelamer.html,Renagel,https://www.drugs.com/images/pills/mtm/Renvela%20800%20mg.jpg,"sucralfate, Carafate, sevelamer, Velphoro, Auryxia, magnesium carbonate",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Selzentry,maraviroc,Tablets,"August 6, 2007",ViiV Healthcare,HIV Infection,https://www.drugs.com/selzentry.html,https://www.drugs.com/mtm/maraviroc.html,Chemokine receptor antagonist,https://www.drugs.com/images/pills/fio/PFZ08070.JPG,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2007,,,,,
Soliris,eculizumab,Injection,"March 16, 2007","Alexion Pharmaceuticals, Inc.","Paroxysmal Nocturnal Hemoglobinuria, Hemolytic Uremic Syndrome, Myasthenia Gravis",https://www.drugs.com/soliris.html,https://www.drugs.com/mtm/eculizumab.html,Selective immunosuppressants,https://www.drugs.com/images/pills/custom/pill33209-1.webp,"Vyvgart, Zilbrysq, pyridostigmine, Mestinon, neostigmine, Ultomiris, eculizumab",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2007,,,,,
