name,molecule,dosage_form,date_of_approval,company,treatment_for,url_x,molecule_url,drug_class,image,related_drugs,rating,reviews,reviews_url,Availability,Pregnancy & Lactation,CSA Schedule*,Approval History,WADA Class,most_reviewed_condition,most_reviewed_rating,n_reviews,url_y
Kybella,deoxycholic acid,Injection  - formerly ATX-101,"April 29, 2015","Allergan, Inc.",Submental Fullness,https://www.drugs.com/kybella.html,https://www.drugs.com/mtm/deoxycholic-acid.html,Miscellaneous uncategorized agents,,,3.7,10,https://www.drugs.com/comments/deoxycholic-acid/kybella.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,Submental Fullness  ,4.0,9,https://www.drugs.com/comments/deoxycholic-acid/kybella.html
Docetaxel Non-Alcohol Formula,,Injection,"December 22, 2015","Eagle Pharmaceuticals, Inc.",Cancer,https://www.drugs.com/mtm/docetaxel.html,https://www.drugs.com/taxotere.html,Docefrez,,"Verzenio, Ibrance, Opdivo, methotrexate, estradiol, Premarin, Keytruda",4.5,15,https://www.drugs.com/comments/docetaxel/,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,Breast Cancer  ,3.3,7,https://www.drugs.com/comments/docetaxel/
Viberzi,eluxadoline,Tablets,"May 27, 2015","Allergan, Inc.",Irritable Bowel Syndrome,https://www.drugs.com/viberzi.html,https://www.drugs.com/mtm/eluxadoline.html,Peripheral opioid receptor mixed agonists / antagonists,https://www.drugs.com/images/pills/fio/AGN01000.JPG,,6.7,216,https://www.drugs.com/comments/eluxadoline/viberzi.html,Prescription only,Risk data available,Some potential for abuse, FDA approved 2015,,Irritable Bowel Syndrome with Diarrhea  ,6.7,216,https://www.drugs.com/comments/eluxadoline/viberzi.html
Glyxambi,empagliflozin and linagliptin,Tablets,"January 30, 2015","Boehringer Ingelheim Pharmaceuticals, Inc. and Eli Lilly and Company","Diabetes, Type 2",https://www.drugs.com/glyxambi.html,https://www.drugs.com/mtm/empagliflozin-and-linagliptin.html,Antidiabetic combinations,https://www.drugs.com/images/pills/fio/BOI01640.JPG,,6.5,22,https://www.drugs.com/comments/empagliflozin-linagliptin/glyxambi.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,"Diabetes, Type 2  ",6.5,22,https://www.drugs.com/comments/empagliflozin-linagliptin/glyxambi.html
Synjardy,empagliflozin and metformin,Tablets,"August 26, 2015",Eli Lilly and Company and Boehringer Ingelheim,"Diabetes, Type 2",https://www.drugs.com/synjardy.html,https://www.drugs.com/mtm/empagliflozin-and-metformin.html,Synjardy XR,https://www.drugs.com/images/pills/fio/BIH01680.JPG,"metformin, Trulicity, Lantus, Tresiba, Victoza, Levemir",6.4,24,https://www.drugs.com/comments/empagliflozin-metformin/synjardy.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,"Diabetes, Type 2  ",6.4,24,https://www.drugs.com/comments/empagliflozin-metformin/synjardy.html
Repatha,evolocumab,Injection,"August 27, 2015",Amgen Inc.,High Cholesterol; Prevention of Heart Attack and Stroke,https://www.drugs.com/repatha.html,https://www.drugs.com/evolocumab.html,PCSK9 inhibitors,https://www.drugs.com/images/pills/custom/pill32702-2/repatha.jpeg,"atorvastatin, Ozempic, rosuvastatin, Jardiance, simvastatin, Lipitor, ezetimibe",5.0,596,https://www.drugs.com/comments/evolocumab/repatha.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2015,,High Cholesterol  ,4.9,392,https://www.drugs.com/comments/evolocumab/repatha.html
Addyi,flibanserin,Tablets,"August 18, 2015","Sprout Pharmaceuticals, Inc.",Hypoactive Sexual Desire Disorder,https://www.drugs.com/addyi.html,https://www.drugs.com/mtm/flibanserin.html,Miscellaneous central nervous system agents,https://www.drugs.com/images/pills/mtm/Flibanserin%20100%20mg%20586040214.jpg,"flibanserin, Vyleesi, Ristela, bremelanotide",3.8,68,https://www.drugs.com/comments/flibanserin/addyi.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2015,,Hypoactive Sexual Desire Disorder  ,3.8,68,https://www.drugs.com/comments/flibanserin/addyi.html
Glatopa,glatiramer acetate,Injection,"April 16, 2015",Sandoz Inc.,Multiple Sclerosis,https://www.drugs.com/mtm/glatopa-injection.html,https://www.drugs.com/mtm/glatiramer-injection.html,Copaxone,,"Vumerity, Mavenclad, Zeposia, Copaxone, Aubagio, Gilenya, Tysabri",4.3,9,https://www.drugs.com/comments/glatiramer/glatopa.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,Multiple Sclerosis  ,4.3,9,https://www.drugs.com/comments/glatiramer/glatopa.html
Tresiba,insulin degludec,Injection,"September 25, 2015",Novo Nordisk,"Diabetes, Type 1, Diabetes, Type 2",https://www.drugs.com/tresiba.html,https://www.drugs.com/insulin-degludec.html,Insulin,https://www.drugs.com/images/pills/custom/pill32722-1/tresiba.jpeg,,4.2,150,https://www.drugs.com/comments/insulin-degludec/tresiba.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,"Diabetes, Type 1  ",3.9,80,https://www.drugs.com/comments/insulin-degludec/tresiba.html
Basaglar,insulin glargine,Injection,"December 16, 2015",Eli Lilly and Company and Boehringer Ingelheim,"Diabetes, Type 1, Diabetes, Type 2",https://www.drugs.com/mtm/basaglar-kwikpen.html,https://www.drugs.com/insulin-glargine.html,Lantus,,"metformin, Trulicity, Lantus, Tresiba, Victoza, Levemir, Novolog",2.5,146,https://www.drugs.com/comments/insulin-glargine/basaglar.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,"Diabetes, Type 2  ",2.9,87,https://www.drugs.com/comments/insulin-glargine/basaglar.html
Toujeo SoloStar,insulin glargine [rDNA origin],Injection  - formerly Toujeo,"February 25, 2015",Sanofi,"Diabetes, Type 1, Diabetes, Type 2",https://www.drugs.com/mtm/toujeo-solostar.html,https://www.drugs.com/insulin-glargine.html,Insulin,https://www.drugs.com/images/pills/custom/pill32928-2/toujeo-solostar.jpeg,,3.9,45,https://www.drugs.com/comments/insulin-glargine/toujeo-solostar.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,"Diabetes, Type 2  ",4.7,29,https://www.drugs.com/comments/insulin-glargine/toujeo-solostar.html
Liletta,levonorgestrel,Intrauterine Device,"February 26, 2015",Medicines360,"Birth Control, Heavy Menstrual Bleeding",https://www.drugs.com/liletta.html,https://www.drugs.com/mtm/levonorgestrel-intrauterine-system.html,Contraceptives,https://www.drugs.com/images/pills/custom/pill34794-1/liletta.png,"norethindrone, tranexamic acid, medroxyprogesterone, levonorgestrel, Provera, Mirena, Yaz",5.5,643,https://www.drugs.com/comments/levonorgestrel/liletta.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,Birth Control  ,5.5,637,https://www.drugs.com/comments/levonorgestrel/liletta.html
Nucala,mepolizumab,Injection,"November 4, 2015",GlaxoSmithKline plc,Eosinophilic Asthma; Chronic Rhinosinusitis with Nasal Polyps; Eosinophilic Granulomatosis with Polyangiitis; Hypereosinophilic Syndrome,https://www.drugs.com/nucala.html,https://www.drugs.com/mtm/mepolizumab.html,Interleukin inhibitors,,,7.3,93,https://www.drugs.com/comments/mepolizumab/nucala.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2015,,Asthma  ,7.3,64,https://www.drugs.com/comments/mepolizumab/nucala.html
MorphaBond ER,morphine sulfate,Extended-Release Tablets,"October 2, 2015","Inspirion Delivery Technologies, LLC",Pain,https://www.drugs.com/pro/morphabond-er.html,https://www.drugs.com/morphine.html,Opioids (narcotic analgesics),https://www.drugs.com/images/pills/fio/SKO03010.JPG,,2.5,8,https://www.drugs.com/comments/morphine/morphabond-er.html,Discontinued,Risk data available,High potential for abuse,Drug history at FDA,Anti-Doping Classification,Chronic Pain  ,2.5,8,https://www.drugs.com/comments/morphine/morphabond-er.html
Stiolto Respimat,olodaterol and tiotropium,Inhalation Spray,"May 21, 2015","Boehringer Ingelheim Pharmaceuticals, Inc.",COPD,https://www.drugs.com/stiolto-respimat.html,https://www.drugs.com/mtm/olodaterol-and-tiotropium.html,Bronchodilator combinations,,,7.1,44,https://www.drugs.com/comments/olodaterol-tiotropium/stiolto-respimat.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,Anti-Doping Classification,COPD  ,6.5,35,https://www.drugs.com/comments/olodaterol-tiotropium/stiolto-respimat.html
Pazeo,olopatadine hydrochloride,Ophthalmic Solution,"January 30, 2015","Alcon Laboratories, Inc.","Conjunctivitis, Allergic",https://www.drugs.com/mtm/pazeo.html,https://www.drugs.com/mtm/olopatadine-ophthalmic.html,Pataday Once Daily Relief,,"ketorolac ophthalmic, Pataday, olopatadine ophthalmic, Patanol, Lotemax, Acular",4.5,17,https://www.drugs.com/comments/olopatadine-ophthalmic/pazeo.html,Prescription only,Risk data available,Not a controlled drug,,,Seasonal Allergic Conjunctivitis  ,4.5,17,https://www.drugs.com/comments/olopatadine-ophthalmic/pazeo.html
Tagrisso,osimertinib,Tablets,"November 13, 2015",AstraZeneca Pharmaceuticals,Non-Small Cell Lung Cancer,https://www.drugs.com/tagrisso.html,https://www.drugs.com/mtm/osimertinib.html,EGFR inhibitors,https://www.drugs.com/images/pills/fio/ASZ13500.JPG,,7.1,34,https://www.drugs.com/comments/osimertinib/tagrisso.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2015,,Non-Small Cell Lung Cancer  ,7.1,34,https://www.drugs.com/comments/osimertinib/tagrisso.html
Ibrance,palbociclib,Capsules and Tablets,"February 3, 2015",Pfizer Inc.,Breast Cancer,https://www.drugs.com/ibrance.html,https://www.drugs.com/palbociclib.html,CDK 4/6 inhibitors,https://www.drugs.com/images/pills/custom/pill29730-1/ibrance.png,"Piqray, Verzenio, tamoxifen, Arimidex, palbociclib, Xeloda, Femara",6.7,82,https://www.drugs.com/comments/palbociclib/ibrance.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2015,,"Breast Cancer, Metastatic  ",6.9,73,https://www.drugs.com/comments/palbociclib/ibrance.html
Invega Trinza,paliperidone palmitate,Extended-Release Injectable Suspension,"May 18, 2015","Janssen Pharmaceuticals,  Inc.",Schizophrenia,https://www.drugs.com/mtm/invega-trinza-injection.html,https://www.drugs.com/mtm/paliperidone.html,Atypical antipsychotics,,"Vraylar, quetiapine, aripiprazole, Abilify, Seroquel, olanzapine, risperidone",6.3,32,https://www.drugs.com/comments/paliperidone/invega-trinza.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,Schizophrenia  ,6.3,29,https://www.drugs.com/comments/paliperidone/invega-trinza.html
Veltassa,patiromer,for Oral Suspension,"October 21, 2015","Relypsa, Inc.",Hyperkalemia,https://www.drugs.com/veltassa.html,https://www.drugs.com/mtm/patiromer.html,Cation exchange resins,,,6.2,11,https://www.drugs.com/comments/patiromer/veltassa.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,Hyperkalemia  ,6.2,11,https://www.drugs.com/comments/patiromer/veltassa.html
Entresto,sacubitril and valsartan,Tablets  - formerly LCZ696,"July 7, 2015",Novartis Pharmaceuticals Corporation,Heart Failure,https://www.drugs.com/entresto.html,https://www.drugs.com/mtm/sacubitril-and-valsartan.html,Angiotensin receptor blockers and neprilysin inhibitors,https://www.drugs.com/images/pills/fio/NVR06590.JPG,,5.0,195,https://www.drugs.com/comments/sacubitril-valsartan/entresto.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,Heart Failure  ,5.0,193,https://www.drugs.com/comments/sacubitril-valsartan/entresto.html
Cosentyx,secukinumab,Injection,"January 21, 2015",Novartis Pharmaceuticals Corporation,"Plaque Psoriasis, Ankylosing Spondylitis, Psoriatic Arthritis, Non-Radiographic Axial Spondyloarthritis, Enthesitis-Related Arthritis, Hidradenitis Suppurativa",https://www.drugs.com/cosentyx.html,https://www.drugs.com/secukinumab.html,... show all 3 dosage forms,https://www.drugs.com/images/pills/custom/pill32715-2/cosentyx.jpeg,"Cimzia, Otezla, Stelara, Taltz, Remicade, Simponi, prednisone",6.1,236,https://www.drugs.com/comments/secukinumab/cosentyx.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2015,,Plaque Psoriasis  ,7.1,113,https://www.drugs.com/comments/secukinumab/cosentyx.html
Uptravi,selexipag,Tablets and Lyophilized Powder for Injection,"December 21, 2015","Actelion Pharmaceuticals US, Inc.",Pulmonary Arterial Hypertension,https://www.drugs.com/uptravi.html,https://www.drugs.com/mtm/selexipag-oral-injection.html,Agents for pulmonary hypertension,https://www.drugs.com/images/pills/fio/ATP06100.JPG,"sildenafil, tadalafil, Adcirca, ambrisentan, Revatio, Opsumit",5.4,25,https://www.drugs.com/comments/selexipag/uptravi.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2015,,Pulmonary Arterial Hypertension  ,5.4,25,https://www.drugs.com/comments/selexipag/uptravi.html
Alecensa,alectinib,Capsules,"December 11, 2015","Genentech, Inc.",Non-Small Cell Lung Cancer,https://www.drugs.com/alecensa.html,https://www.drugs.com/alectinib.html,Multikinase inhibitors,https://www.drugs.com/images/pills/fio/GNN01300.JPG,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2015,,,,,
Kengreal,cangrelor,for Injection,"June 22, 2015",The Medicines Company,Percutaneous Coronary Intervention,https://www.drugs.com/cons/kengreal.html,https://www.drugs.com/cons/cangrelor.html,Platelet aggregation inhibitors,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Corlanor,ivabradine,Tablets and Oral Solution,"April 15, 2015",Amgen Inc.,Chronic Heart Failure,https://www.drugs.com/corlanor.html,https://www.drugs.com/mtm/ivabradine.html,Miscellaneous cardiovascular agents,https://www.drugs.com/images/pills/fio/AMG08000.JPG,"lisinopril, metoprolol, furosemide, carvedilol, spironolactone, triamcinolone",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2015,,,,,
Cotellic,cobimetinib,Tablets,"November 10, 2015","Genentech, Inc.","Melanoma, Histiocytic Neoplasm",https://www.drugs.com/cotellic.html,https://www.drugs.com/mtm/cobimetinib.html,Multikinase inhibitors,https://www.drugs.com/images/pills/fio/GNN07170.JPG,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2015,,,,,
Cresemba,isavuconazonium,Capsules and Injection,"March 6, 2015","Astellas Pharma US, Inc.",Invasive Aspergillosis; Invasive Mucormycosis,https://www.drugs.com/cresemba.html,https://www.drugs.com/mtm/isavuconazonium.html,Azole antifungals,https://www.drugs.com/images/pills/fio/AST05200.JPG,"itraconazole, voriconazole, amphotericin b, posaconazole, Sporanox, Noxafil, isavuconazonium",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2015,,,,,
Darzalex,daratumumab,Injection,"November 16, 2015","Janssen Biotech, Inc.",Multiple Myeloma,https://www.drugs.com/darzalex.html,https://www.drugs.com/mtm/daratumumab.html,CD38 monoclonal antibodies,https://www.drugs.com/images/pills/custom/pill33206-1/darzalex.jpeg,"Darzalex Faspro, Abecma, Velcade, Revlimid, Pomalyst, Kyprolis, Ninlaro",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2015,,,,,
Empliciti,elotuzumab,Injection,"November 30, 2015",Bristol-Myers Squibb Company and AbbVie,Multiple Myeloma,https://www.drugs.com/empliciti.html,https://www.drugs.com/mtm/elotuzumab.html,Miscellaneous antineoplastics,,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2015,,,,,
Evotaz,atazanavir and cobicistat,Tablets,"January 29, 2015",Bristol-Myers Squibb Company,HIV Infection,https://www.drugs.com/evotaz.html,https://www.drugs.com/mtm/atazanavir-and-cobicistat.html,Antiviral combinations,https://www.drugs.com/images/pills/fio/BMS36410.JPG,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Farydak,panobinostat,Capsules,"February 23, 2015","Secura Bio, Inc.",Multiple Myeloma,https://www.drugs.com/farydak.html,https://www.drugs.com/mtm/panobinostat.html,Histone deacetylase inhibitors,https://www.drugs.com/images/pills/fio/SDZ06520.JPG,"Abecma, Velcade, Revlimid, Darzalex, Pomalyst, Kyprolis, Ninlaro",,,,Discontinued,Risk data available,Not a controlled drug, FDA approved 2015,,,,,
Fluad,"influenza vaccine, adjuvanted",Injection,"November 24, 2015",Seqirus,Influenza Prophylaxis,https://www.drugs.com/fluad.html,https://www.drugs.com/mtm/influenza-virus-vaccine-injection.html,Fluad Quadrivalent,,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Imlygic,talimogene laherparepvec,Injection,"October 27, 2015",Amgen Inc.,Melanoma,https://www.drugs.com/imlygic.html,https://www.drugs.com/mtm/talimogene-laherparepvec.html,Miscellaneous antineoplastics,,"Opdivo, Keytruda, pembrolizumab, nivolumab, atezolizumab, ipilimumab, dabrafenib",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Lenvima,lenvatinib,Capsules,"February 13, 2015",Eisai Inc.,"Thyroid Cancer, Renal Cell Carcinoma, Hepatocellular Carcinoma, Endometrial Cancer",https://www.drugs.com/lenvima.html,https://www.drugs.com/lenvatinib.html,Multikinase inhibitors,https://www.drugs.com/images/pills/mtm/Lenvatinib%2010%20mg%20628560710.jpg,"Keytruda, medroxyprogesterone, Avastin, pembrolizumab, doxorubicin, Armour Thyroid, Provera",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2015,,,,,
Lonsurf,tipiracil hydrochloride and trifluridine,Tablets,"September 22, 2015","Taiho Oncology, Inc.","Colorectal Cancer, Gastric Cancer",https://www.drugs.com/lonsurf.html,https://www.drugs.com/mtm/tipiracil-and-trifluridine.html,Antineoplastic combinations,https://www.drugs.com/images/pills/fio/TAI10250.JPG,"Opdivo, Keytruda, Avastin, pembrolizumab, fluorouracil, Xeloda, Herceptin",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Adynovate,,,"November 13, 2015",Baxalta Incorporated,Hemophilia A,https://www.drugs.com/mtm/adynovate-recombinant.html,https://www.drugs.com/mtm/antihemophilic-factor-human.html,Advate,,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Avycaz,avibactam and ceftazidime,Injection,"February 25, 2015",Actavis plc,"Intraabdominal Infection, Urinary Tract Infection, Pneumonia",https://www.drugs.com/mtm/avycaz.html,https://www.drugs.com/mtm/avibactam-and-ceftazidime.html,Cephalosporins / beta-lactamase inhibitors,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Bendeka,bendamustine hydrochloride,Injection,"December 7, 2015","Eagle Pharmaceuticals, Inc.","Chronic Lymphocytic Leukemia, Non-Hodgkin's Lymphoma",https://www.drugs.com/mtm/bendeka.html,https://www.drugs.com/mtm/bendamustine.html,Belrapzo,https://www.drugs.com/images/pills/custom/pill32759-1/bendeka.png,"Imbruvica, Jaypirca, Venclexta, methotrexate, rituximab, cyclophosphamide, Rituxan",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Bexsero,meningococcal group B vaccine,Injection,"January 23, 2015",Novartis Vaccines and Diagnostics Inc.,"Meningitis, Meningococcal",https://www.drugs.com/mtm/bexsero.html,https://www.drugs.com/mtm/meningococcal-group-b-vaccine.html,Trumenba,,"ciprofloxacin, dexamethasone, ceftriaxone, rifampin, Rocephin, Decadron, minocycline",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Bridion,sugammadex,Injection,"December 15, 2015","Merck & Co., Inc.",Reversal of Nondepolarizing Muscle Relaxants,https://www.drugs.com/mtm/bridion.html,https://www.drugs.com/mtm/sugammadex.html,Miscellaneous central nervous system agents,,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2015,,,,,
Tuxarin ER,chlorpheniramine and codeine,Extended Release Tablets,"June 22, 2015",Spriaso LLC,"Cough, Cold Symptoms",https://www.drugs.com/mtm/chlorpheniramine-and-codeine.html,https://www.drugs.com/mtm/tuxarin-er.html,Codar AR,,,,,,Rx and/or OTC,Risk data available,"Multiple: 3,5",Drug history at FDA,,,,,
Cholbam,cholic acid,Capsules,"March 17, 2015",Asklepion Pharmaceuticals LLC,Bile Acid Synthesis Disorders,https://www.drugs.com/mtm/cholbam.html,https://www.drugs.com/mtm/cholic-acid.html,Digestive enzymes,,cholic acid,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2015,,,,,
Coagadex,,,"October 20, 2015",Bio Products Laboratory Limited,Hereditary Factor X Deficiency,https://www.drugs.com/mtm/coagadex.html,https://www.drugs.com/mtm/coagulation-factor-x.html,Miscellaneous coagulation modifiers,,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
