name,molecule,dosage_form,date_of_approval,company,treatment_for,url_x,molecule_url,drug_class,image,related_drugs,rating,reviews,reviews_url,Availability,Pregnancy & Lactation,CSA Schedule*,Approval History,WADA Class,most_reviewed_condition,most_reviewed_rating,n_reviews,url_y
Wixela Inhub,fluticasone propionate and salmeterol,Inhalation Powder,"January 30, 2019",Mylan N.V.,"Asthma, COPD",https://www.drugs.com/pro/wixela-inhub.html,https://www.drugs.com/mtm/fluticasone-and-salmeterol.html,Bronchodilator combinations,,,2.1,115,https://www.drugs.com/comments/fluticasone-salmeterol/wixela-inhub.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,Anti-Doping Classification,"Asthma, Maintenance  ",2.1,111,https://www.drugs.com/comments/fluticasone-salmeterol/wixela-inhub.html
Duobrii,halobetasol propionate and tazarotene,Lotion,"April 25, 2019",Ortho Dermatologics,Plaque Psoriasis,https://www.drugs.com/duobrii.html,https://www.drugs.com/mtm/halobetasol-and-tazarotene-topical.html,Topical antipsoriatics,,,8.2,16,https://www.drugs.com/comments/halobetasol-tazarotene-topical/duobrii.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,Plaque Psoriasis  ,8.0,14,https://www.drugs.com/comments/halobetasol-tazarotene-topical/duobrii.html
Avsola,infliximab-axxq,Injection,"December 6, 2019",Amgen Inc.,"Crohn's Disease, Maintenance, Ulcerative Colitis, Rheumatoid Arthritis, Ankylosing Spondylitis, Psoriatic Arthritis, Plaque Psoriasis",https://www.drugs.com/avsola.html,https://www.drugs.com/infliximab.html,TNF alfa inhibitors,https://www.drugs.com/images/pills/custom/pill32949-1/avsola.png,"Entyvio, Cimzia, Otezla, Stelara, Taltz, Lialda, Simponi",6.6,9,https://www.drugs.com/comments/infliximab/avsola.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,Psoriatic Arthritis  ,4.7,3,https://www.drugs.com/comments/infliximab/avsola.html
Reyvow,lasmiditan,Tablets,"October 11, 2019",Eli Lilly and Company,Migraine,https://www.drugs.com/reyvow.html,https://www.drugs.com/lasmiditan.html,Antimigraine agents,https://www.drugs.com/images/pills/custom/pill29620-1/reyvow.png,,4.4,22,https://www.drugs.com/comments/lasmiditan/reyvow.html,Prescription only,Risk data available,Some potential for abuse, FDA approved 2019,,Migraine  ,4.4,22,https://www.drugs.com/comments/lasmiditan/reyvow.html
Rocklatan,netarsudil and latanoprost,Ophthalmic Solution,"March 12, 2019","Aerie Pharmaceuticals, Inc.","Glaucoma, Open Angle, Intraocular Hypertension",https://www.drugs.com/mtm/rocklatan.html,https://www.drugs.com/mtm/latanoprost-and-netarsudil-ophthalmic.html,Ophthalmic glaucoma agents,,"epinephrine ophthalmic, latanoprost ophthalmic, timolol ophthalmic, pilocarpine ophthalmic, brimonidine ophthalmic, Lumigan, Xalatan",4.6,23,https://www.drugs.com/comments/latanoprost-netarsudil-ophthalmic/rocklatan.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,"Glaucoma, Open Angle  ",4.8,22,https://www.drugs.com/comments/latanoprost-netarsudil-ophthalmic/rocklatan.html
Dayvigo,lemborexant,Tablets,"December 20, 2019","Eisai Co., Ltd.",Insomnia,https://www.drugs.com/dayvigo.html,https://www.drugs.com/mtm/lemborexant.html,"Miscellaneous anxiolytics, sedatives and hypnotics",https://www.drugs.com/images/pills/fio/ESI04050.JPG,,4.9,254,https://www.drugs.com/comments/lemborexant/dayvigo.html,Prescription only,Risk data available,Some potential for abuse, FDA approved 2019,,Insomnia  ,4.8,247,https://www.drugs.com/comments/lemborexant/dayvigo.html
Caplyta,lumateperone,Capsules,"December 20, 2019","Intra-Cellular Therapies, Inc.","Schizophrenia, Bipolar Disorder",https://www.drugs.com/caplyta.html,https://www.drugs.com/mtm/lumateperone.html,Atypical antipsychotics,https://www.drugs.com/images/pills/fio/ICT01420.JPG,,6.2,158,https://www.drugs.com/comments/lumateperone/caplyta.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2019,,Bipolar Disorder  ,6.6,103,https://www.drugs.com/comments/lumateperone/caplyta.html
Wakix,pitolisant,Tablets,"August 14, 2019","Harmony Biosciences, LLC",Narcolepsy,https://www.drugs.com/wakix.html,https://www.drugs.com/mtm/pitolisant.html,CNS stimulants,https://www.drugs.com/images/pills/custom/pill29504-1/wakix.jpeg,,5.6,21,https://www.drugs.com/comments/pitolisant/wakix.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2019,,Narcolepsy  ,5.6,21,https://www.drugs.com/comments/pitolisant/wakix.html
Skyrizi,risankizumab-rzaa,Injection,"April 23, 2019",AbbVie Inc.,"Plaque Psoriasis, Psoriatic Arthritis, Crohn's Disease",https://www.drugs.com/skyrizi.html,https://www.drugs.com/mtm/risankizumab.html,Interleukin inhibitors,https://www.drugs.com/images/pills/custom/pill32892-1.webp,"Entyvio, Cimzia, Otezla, Stelara, Taltz, Remicade, Simponi",7.8,38,https://www.drugs.com/comments/risankizumab/skyrizi.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2019,,Plaque Psoriasis  ,7.9,17,https://www.drugs.com/comments/risankizumab/skyrizi.html
Evenity,romosozumab-aqqg,Injection,"April 9, 2019",Amgen Inc.,Osteoporosis,https://www.drugs.com/evenity.html,https://www.drugs.com/mtm/romosozumab.html,Miscellaneous bone resorption inhibitors,,,5.8,46,https://www.drugs.com/comments/romosozumab/evenity.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2019,,Osteoporosis  ,5.8,46,https://www.drugs.com/comments/romosozumab/evenity.html
Rybelsus,semaglutide,Tablets,"September 20, 2019",Novo Nordisk,"Diabetes, Type 2",https://www.drugs.com/rybelsus.html,https://www.drugs.com/semaglutide.html,Incretin Mimetics (GLP-1 Agonists),https://www.drugs.com/images/pills/custom/pill29568-1/rybelsus.jpg,"metformin, Trulicity, Lantus, Tresiba, Victoza, Levemir",6.0,214,https://www.drugs.com/comments/semaglutide/rybelsus.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,"Diabetes, Type 2  ",5.8,197,https://www.drugs.com/comments/semaglutide/rybelsus.html
Mayzent,siponimod,Tablets,"March 26, 2019",Novartis,Multiple Sclerosis,https://www.drugs.com/mayzent.html,https://www.drugs.com/mtm/siponimod.html,Selective immunosuppressants,,,7.3,8,https://www.drugs.com/comments/siponimod/mayzent.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2019,,Multiple Sclerosis  ,7.3,8,https://www.drugs.com/comments/siponimod/mayzent.html
Sunosi,solriamfetol,Tablets,"March 20, 2019",Jazz Pharmaceuticals plc,"Narcolepsy, Obstructive Sleep Apnea/Hypopnea Syndrome",https://www.drugs.com/sunosi.html,https://www.drugs.com/mtm/solriamfetol.html,Miscellaneous central nervous system agents,https://www.drugs.com/images/pills/custom/pill28814-1/sunosi.jpg,,5.1,72,https://www.drugs.com/comments/solriamfetol/sunosi.html,Prescription only,Risk data available,Some potential for abuse, FDA approved 2019,Anti-Doping Classification,Narcolepsy  ,5.3,47,https://www.drugs.com/comments/solriamfetol/sunosi.html
Arazlo,tazarotene,Lotion,"December 18, 2019",Bausch Health Companies Inc.,Acne,https://www.drugs.com/mtm/arazlo.html,https://www.drugs.com/tazarotene-topical.html,Fabior,,"doxycycline, clindamycin topical, erythromycin topical, tetracycline, Tazorac",5.2,11,https://www.drugs.com/comments/tazarotene-topical/arazlo.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,Acne  ,3.9,9,https://www.drugs.com/comments/tazarotene-topical/arazlo.html
Bonsity,teriparatide,Injection  - formerly PF708,"October 4, 2019",Pfenex Inc.,Osteoporosis,https://www.drugs.com/pro/teriparatide-injection.html,https://www.drugs.com/drug-class/parathyroid-hormone-and-analogs.html,,,"alendronate, Prolia, Fosamax, calcium carbonate, Premarin, Tymlos",5.3,162,https://www.drugs.com/comments/teriparatide/,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,Osteoporosis  ,5.3,160,https://www.drugs.com/comments/teriparatide/
Ubrelvy,ubrogepant,Tablets,"December 23, 2019",Allergan plc,Migraine,https://www.drugs.com/ubrelvy.html,https://www.drugs.com/ubrogepant.html,CGRP inhibitors,https://www.drugs.com/images/pills/fio/AGN65010.JPG,"ibuprofen, amitriptyline, propranolol, diclofenac, topiramate, celecoxib",6.1,236,https://www.drugs.com/comments/ubrogepant/ubrelvy.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2019,,Migraine  ,6.1,235,https://www.drugs.com/comments/ubrogepant/ubrelvy.html
Rinvoq,upadacitinib,Extended-Release Tablets,"August 16, 2019",AbbVie Inc.,"Rheumatoid Arthritis, Psoriatic Arthritis, Atopic Dermatitis, Ulcerative Colitis, Crohn's Disease, Ankylosing Spondylitis, Non-Radiographic Axial Spondyloarthritis",https://www.drugs.com/rinvoq.html,https://www.drugs.com/upadacitinib.html,Antirheumatics,https://www.drugs.com/images/pills/custom/pill29542-2/rinvoq.png,"Entyvio, Cimzia, Otezla, Stelara, Taltz, Lialda, Remicade",6.7,166,https://www.drugs.com/comments/upadacitinib/rinvoq.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2019,,Rheumatoid Arthritis  ,6.4,96,https://www.drugs.com/comments/upadacitinib/rinvoq.html
Brukinsa,zanubrutinib,Capsules,"November 14, 2019","BeiGene, Ltd.","Mantle Cell Lymphoma, Waldenström Macroglobulinemia, Chronic Lymphocytic Leukemia, Marginal Zone Lymphoma, Follicular Lymphoma",https://www.drugs.com/brukinsa.html,https://www.drugs.com/zanubrutinib.html,BTK inhibitors,https://www.drugs.com/images/pills/custom/pill29727-1/brukinsa.jpeg,,8.5,10,https://www.drugs.com/comments/zanubrutinib/brukinsa.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2019,,Chronic Lymphocytic Leukemia  ,9.3,6,https://www.drugs.com/comments/zanubrutinib/brukinsa.html
Abrilada,adalimumab-afzb,Injection,"November 15, 2019",Pfizer Inc.,"Rheumatoid Arthritis, Juvenile Idiopathic Arthritis, Psoriatic Arthritis, Ankylosing Spondylitis, Crohn's Disease, Ulcerative Colitis, Plaque Psoriasis, Hidradenitis Suppurativa, Uveitis",https://www.drugs.com/abrilada.html,https://www.drugs.com/adalimumab.html,TNF alfa inhibitors,https://www.drugs.com/images/pills/custom/pill35254-1/abrilada.png,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Adakveo,crizanlizumab-tmca,Injection,"November 15, 2019",Novartis,Prevention of Vaso-Occlusive Crises (VOCs) in Sickle Cell Disease,https://www.drugs.com/adakveo.html,https://www.drugs.com/mtm/crizanlizumab.html,Miscellaneous uncategorized agents,,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2019,,,,,
Aklief,trifarotene,Topical Cream,"October 4, 2019",Galderma,Acne,https://www.drugs.com/aklief.html,https://www.drugs.com/mtm/trifarotene-topical.html,Topical acne agents,,"doxycycline, clindamycin topical, erythromycin topical, tetracycline, Tazorac",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2019,,,,,
Balversa,erdafitinib,Tablets,"April 12, 2019","Janssen Pharmaceuticals, Inc.",Urothelial Carcinoma,https://www.drugs.com/balversa.html,https://www.drugs.com/mtm/erdafitinib.html,Multikinase inhibitors,,"Keytruda, pembrolizumab, doxorubicin, cisplatin, nivolumab, Opdivo, Trodelvy",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2019,,,,,
Baqsimi,glucagon,Nasal Powder,"July 24, 2019",Eli Lilly and Company,Hypoglycemia,https://www.drugs.com/baqsimi.html,https://www.drugs.com/glucagon.html,Glucose elevating agents,https://www.drugs.com/images/pills/custom/pill32758-1/baqsimi.jpeg,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Beovu,brolucizumab-dbll,Injection,"October 7, 2019",Novartis,"Macular Degeneration, Diabetic Macular Edema",https://www.drugs.com/beovu.html,https://www.drugs.com/mtm/brolucizumab-ophthalmic.html,Anti-angiogenic ophthalmic agents,https://www.drugs.com/images/pills/custom/pill33234-1.webp,"dexamethasone ophthalmic, Eylea, Vabysmo, Izervay, fluocinolone ophthalmic, Lucentis, aflibercept ophthalmic",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Ervebo,"ebola zaire vaccine, live",Injection,"December 19, 2019",Merck,Ebola Zaire Disease Prophylaxis,https://www.drugs.com/cons/ervebo.html,https://www.drugs.com/cons/ebola-zaire-vaccine-live.html,,,,,,,Prescription only,,,,,,,,
Duaklir Pressair,aclidinium bromide and formoterol fumarate,Inhalation Powder,"March 29, 2019",Circassia Pharmaceuticals plc,COPD,https://www.drugs.com/duaklir-pressair.html,https://www.drugs.com/mtm/aclidinium-and-formoterol.html,Bronchodilator combinations,,"Trelegy Ellipta, prednisone, Symbicort, Ventolin HFA, Ventolin, Breo Ellipta, Spiriva",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,Anti-Doping Classification,,,,
Esperoct,,,"February 19, 2019",Novo Nordisk,Hemophilia A,https://www.drugs.com/esperoct.html,https://www.drugs.com/mtm/antihemophilic-factor-human.html,Miscellaneous coagulation modifiers,,"Rebinyn, NovoSeven RT, tranexamic acid, desmopressin, Hemlibra, Cyklokapron, DDAVP",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Givlaari,givosiran,Injection,"November 20, 2019","Alnylam Pharmaceuticals, Inc.",Acute Hepatic Porphyria,https://www.drugs.com/givlaari.html,https://www.drugs.com/mtm/givosiran.html,Miscellaneous metabolic agents,https://www.drugs.com/images/pills/custom/pill34562-1.webp,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2019,,,,,
Gvoke,glucagon,Injection,"September 10, 2019","Xeris Pharmaceuticals, Inc.",Hypoglycemia,https://www.drugs.com/gvoke.html,https://www.drugs.com/glucagon.html,Glucose elevating agents,https://www.drugs.com/images/pills/custom/pill32851-1/gvoke.png,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Herceptin Hylecta,trastuzumab and hyaluronidase-oysk,for Subcutaneous Injection,"February 28, 2019","Genentech, Inc.",Breast Cancer,https://www.drugs.com/herceptin-hylecta.html,https://www.drugs.com/mtm/hyaluronidase-and-trastuzumab.html,HER2 inhibitors,,"Verzenio, Ibrance, Arimidex, Xeloda, Femara, Herceptin",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
RediTrex,methotrexate,/pro/reditrex-injection.html,"November 27, 2019",Cumberland Pharmaceuticals Inc.,"Rheumatoid Arthritis, Juvenile Idiopathic Arthritis, Psoriasis",https://www.drugs.com/history/reditrex.html,https://www.drugs.com/manufacturer/cumberland-pharmaceuticals-inc-641.html,Rheumatoid Arthritis,,,,,,Discontinued,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Ibsrela,tenapanor,Tablets,"September 12, 2019","Ardelyx, Inc",Irritable Bowel Syndrome,https://www.drugs.com/ibsrela.html,https://www.drugs.com/mtm/tenapanor.html,NHE3 inhibitors,https://www.drugs.com/images/pills/custom/pill29560-1/ibsrela.jpeg,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2019,,,,,
Inrebic,fedratinib,Capsules,"August 16, 2019",Celgene Corporation,Myelofibrosis,https://www.drugs.com/inrebic.html,https://www.drugs.com/mtm/fedratinib.html,Multikinase inhibitors,https://www.drugs.com/images/pills/fio/CLG07200.JPG,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2019,,,,,
Jatenzo,testosterone undecanoate,Capsules,"March 27, 2019","Clarus Therapeutics, Inc.","Hypogonadism, Male",https://www.drugs.com/jatenzo.html,https://www.drugs.com/testosterone.html,Androgens and anabolic steroids,https://www.drugs.com/images/pills/custom/pill28820-1/jatenzo.png,"testosterone, AndroGel, Xyosted, Depo-Testosterone, Pregnyl, HCG",,,,Prescription only,Risk data available,Moderate abuse potential,Drug history at FDA,Anti-Doping Classification,,,,
Jeuveau,prabotulinumtoxinA-xvfs,Injection,"February 1, 2019","Evolus, Inc.",Glabellar Lines,https://www.drugs.com/jeuveau.html,https://www.drugs.com/mtm/prabotulinumtoxina.html,Skeletal muscle relaxants,https://www.drugs.com/images/pills/custom/pill34224-1/jeuveau.png,"onabotulinumtoxinA, Botox Cosmetic, Daxxify, Letybo",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2019,,,,,
Jynneos,smallpox and monkeypox vaccine,Injection,"September 24, 2019",Bavarian Nordic,"Monkeypox, Smallpox Prophylaxis",https://www.drugs.com/jynneos.html,https://www.drugs.com/mtm/smallpox-and-monkeypox-vaccine.html,Viral vaccines,,ACAM2000,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Mavenclad,cladribine,Tablets,"March 29, 2019","EMD Serono, Inc.",Multiple Sclerosis,https://www.drugs.com/mavenclad.html,https://www.drugs.com/mtm/cladribine.html,Antimetabolites,https://www.drugs.com/images/pills/custom/pill28822-1/mavenclad.png,"Remicade, Lialda, Simponi, Vumerity, Zeposia, Copaxone, Aubagio",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Accrufer,ferric maltol,Capsules  - formerly Feraccru,"July 25, 2019",Shield Therapeutics plc,Iron Deficiency,https://www.drugs.com/mtm/accrufer.html,https://www.drugs.com/mtm/ferric-maltol.html,Iron products,,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2019,,,,,
Adhansia XR,methylphenidate hydrochloride,Extended-Release Capsules,"February 27, 2019",Adlon Therapeutics L.P.,Attention-Deficit / Hyperactivity Disorder,https://www.drugs.com/mtm/adhansia-xr.html,https://www.drugs.com/methylphenidate.html,Aptensio XR,https://www.drugs.com/images/pills/fio/ADL05350.JPG,,,,,Prescription only,Risk data available,High potential for abuse,Drug history at FDA,Anti-Doping Classification,,,,
Amzeeq,minocycline,Topical Foam,"October 18, 2019",Foamix Pharmaceuticals,Acne,https://www.drugs.com/mtm/amzeeq.html,https://www.drugs.com/mtm/minocycline-mucous-membrane-powder.html,Zilxi,,"doxycycline, clindamycin topical, erythromycin topical, tetracycline, Tazorac",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Cablivi,caplacizumab-yhdp,Injection,"February 6, 2019",Ablynx NV,Acquired Thrombotic Thrombocytopenic Purpura,https://www.drugs.com/mtm/cablivi.html,https://www.drugs.com/mtm/caplacizumab.html,Platelet aggregation inhibitors,,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2019,,,,,
Conjupri,levamlodipine maleate,Tablets,"December 19, 2019",CSPC Pharmaceutical Group Limited,High Blood Pressure,https://www.drugs.com/mtm/conjupri.html,https://www.drugs.com/mtm/levamlodipine.html,Calcium channel blocking agents,https://www.drugs.com/images/pills/fio/BKT05250.JPG,"amlodipine, lisinopril, metoprolol, losartan, furosemide, hydrochlorothiazide",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Dengvaxia,"dengue tetravalent vaccine, live",Injection,"May 1, 2019","Sanofi Pasteur, Inc.",Prevention of Dengue Disease,https://www.drugs.com/mtm/dengvaxia.html,https://www.drugs.com/mtm/dengue-vaccine.html,Viral vaccines,,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Exservan,riluzole,Oral Film,"November 22, 2019","Aquestive Therapeutics, Inc.",Amyotrophic Lateral Sclerosis,https://www.drugs.com/mtm/exservan.html,https://www.drugs.com/mtm/riluzole.html,Rilutek,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Fetroja,cefiderocol,Injection,"November 14, 2019","Shionogi & Co., Ltd.",Complicated Urinary Tract Infections; Hospital-acquired Bacterial Pneumonia; Ventilator-associated Bacterial Pneumonia,https://www.drugs.com/mtm/fetroja.html,https://www.drugs.com/mtm/cefiderocol.html,Other cephalosporins,,"amoxicillin, doxycycline, ciprofloxacin, ceftriaxone, Augmentin, levofloxacin",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Kanjinti,trastuzumab-anns,Injection,"June 13, 2019",Amgen Inc.,"Breast Cancer, Gastric Cancer",https://www.drugs.com/mtm/kanjinti.html,https://www.drugs.com/mtm/trastuzumab.html,Herceptin,,"Verzenio, Ibrance, tamoxifen, letrozole, Keytruda, Arimidex, pembrolizumab",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Katerzia,amlodipine benzoate,Oral Suspension,"July 8, 2019","Silvergate Pharmaceuticals, Inc.","High Blood Pressure, Coronary Artery Disease",https://www.drugs.com/mtm/katerzia.html,https://www.drugs.com/amlodipine.html,Norliqva,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Myxredlin,insulin human in sodium chloride,Injection,"June 20, 2019",Baxter International Inc.,"Diabetes, Type 1, Diabetes, Type 2",https://www.drugs.com/mtm/myxredlin.html,https://www.drugs.com/insulin-regular.html,HumuLIN R,,"metformin, Trulicity, Lantus, Tresiba, Victoza, Levemir, Basaglar",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Ontruzant,trastuzumab-dttb,for Injection,"January 18, 2019","Samsung Bioepis Co., Ltd.","Breast Cancer, Gastric Cancer",https://www.drugs.com/mtm/ontruzant.html,https://www.drugs.com/mtm/trastuzumab.html,Herceptin,,"Verzenio, Ibrance, tamoxifen, letrozole, Keytruda, Arimidex, pembrolizumab",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Ortikos,budesonide,Extended-Release Capsules,"June 13, 2019",Ferring Pharmaceuticals Inc.,"Crohn's Disease, Active, Crohn's Disease, Maintenance",https://www.drugs.com/mtm/ortikos.html,https://www.drugs.com/mtm/budesonide.html,Tarpeyo,,"Entyvio, Cimzia, Stelara, Remicade, prednisone, dexamethasone, budesonide",,,,Discontinued,Risk data available,Not a controlled drug,Drug history at FDA,Anti-Doping Classification,,,,
,pretomanid,Tablets,"August 14, 2019",TB Alliance,"Tuberculosis, Resistant",https://www.drugs.com/mtm/pretomanid.html,https://www.drugs.com/drug-class/miscellaneous-antituberculosis-agents.html,,https://www.drugs.com/images/pills/custom/pill29503-1/pretomanid.jpeg,"bedaquiline, Sirturo, aminosalicylic acid",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
