name,molecule,dosage_form,date_of_approval,company,treatment_for,url_x,molecule_url,drug_class,image,related_drugs,rating,reviews,reviews_url,Availability,Pregnancy & Lactation,CSA Schedule*,Approval History,WADA Class,most_reviewed_condition,most_reviewed_rating,n_reviews,url_y
Nuedexta,dextromethorphan and quinidine,- formerly Zenvia,"October 29, 2010",Avanir Pharmaceuticals,Pseudobulbar Affect,https://www.drugs.com/nuedexta.html,https://www.drugs.com/mtm/dextromethorphan-and-quinidine.html,Miscellaneous central nervous system agents,https://www.drugs.com/images/pills/mmx/t109997f/nuedexta.jpg,dextromethorphan / quinidine,8.9,23,https://www.drugs.com/comments/dextromethorphan-quinidine/nuedexta.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,Pseudobulbar Affect  ,8.7,18,https://www.drugs.com/comments/dextromethorphan-quinidine/nuedexta.html
Natazia,dienogest and estradiol valerate,- formerly Qlaira,"May 6, 2010",Bayer HealthCare Pharmaceuticals Inc.,"Contraception, Heavy Menstrual Bleeding",https://www.drugs.com/natazia.html,https://www.drugs.com/mtm/dienogest-and-estradiol.html,Contraceptives,https://www.drugs.com/images/pills/mmx/t111938f/natazia.jpg,"norethindrone, tranexamic acid, medroxyprogesterone, levonorgestrel, Provera, Mirena, Yaz",6.6,67,https://www.drugs.com/comments/dienogest-estradiol/natazia.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,Birth Control  ,6.4,54,https://www.drugs.com/comments/dienogest-estradiol/natazia.html
Silenor,doxepin,Tablets,"March 17, 2010","Somaxon Pharmaceuticals, Inc.",Insomnia,https://www.drugs.com/silenor.html,https://www.drugs.com/mtm/doxepin-capsules-oral-concentrate.html,"Miscellaneous anxiolytics, sedatives and hypnotics",https://www.drugs.com/images/pills/nlm/428470103.jpg,"lorazepam, zolpidem, diphenhydramine, melatonin, Ativan, Ambien",6.3,127,https://www.drugs.com/comments/doxepin/silenor.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,Insomnia  ,6.2,122,https://www.drugs.com/comments/doxepin/silenor.html
Beyaz,"drospirenone, ethinyl estradiol and levomefolate calcium",Tablets,"September 24, 2010",Bayer HealthCare Pharmaceuticals Inc.,"Birth Control, Premenstrual Dysphoric Disorder, Acne",https://www.drugs.com/beyaz.html,https://www.drugs.com/mtm/drospirenone-ethinyl-estradiol-and-levomefolate.html,Safyral,https://www.drugs.com/images/pills/nlm/100000016.jpg,"sertraline, fluoxetine, doxycycline, Zoloft, clindamycin topical, Prozac, paroxetine",6.9,169,https://www.drugs.com/comments/drospirenone-ethinyl-estradiol-levomefolate-calcium/beyaz.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,Birth Control  ,6.8,110,https://www.drugs.com/comments/drospirenone-ethinyl-estradiol-levomefolate-calcium/beyaz.html
Safyral,"drospirenone, ethinyl estradiol and levomefolate calcium",Tablets,"December 16, 2010","Bayer HealthCare Pharmaceuticals, Inc.",Birth Control,https://www.drugs.com/safyral.html,https://www.drugs.com/mtm/drospirenone-ethinyl-estradiol-and-levomefolate.html,Beyaz,https://www.drugs.com/images/pills/nlm/100000025.jpg,"norethindrone, medroxyprogesterone, levonorgestrel, Provera, Mirena, Yaz",6.0,67,https://www.drugs.com/comments/drospirenone-ethinyl-estradiol-levomefolate-calcium/safyral.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,Birth Control  ,6.2,62,https://www.drugs.com/comments/drospirenone-ethinyl-estradiol-levomefolate-calcium/safyral.html
Jalyn,dutasteride and tamsulosin,Capsules,"June 14, 2010",GlaxoSmithKline,Benign Prostatic Hyperplasia,https://www.drugs.com/jalyn.html,https://www.drugs.com/mtm/dutasteride-and-tamsulosin.html,5-alpha-reductase inhibitors,https://www.drugs.com/images/pills/nlm/001730809.jpg,,6.1,20,https://www.drugs.com/comments/dutasteride-tamsulosin/jalyn.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,Benign Prostatic Hyperplasia  ,6.2,19,https://www.drugs.com/comments/dutasteride-tamsulosin/jalyn.html
Halaven,eribulin mesylate,Injection,"November 15, 2010","Eisai Co., Ltd.",,https://www.drugs.com/halaven.html,https://www.drugs.com/mtm/eribulin.html,Mitotic inhibitors,,,9.4,9,https://www.drugs.com/comments/eribulin/halaven.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,"Breast Cancer, Metastatic  ",9.4,8,https://www.drugs.com/comments/eribulin/halaven.html
Vimovo,naproxen and esomeprazole magnesium,- formerly PN 400,"April 30, 2010","Horizon Therapeutics USA, Inc.","Osteoarthritis, Rheumatoid Arthritis, Ankylosing Spondylitis, NSAID-Induced Ulcer Prophylaxis",https://www.drugs.com/vimovo.html,https://www.drugs.com/mtm/esomeprazole-and-naproxen.html,Nonsteroidal anti-inflammatory drugs,https://www.drugs.com/images/pills/nlm/759870030.jpg,,5.7,55,https://www.drugs.com/comments/esomeprazole-naproxen/vimovo.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,Osteoarthritis  ,5.3,29,https://www.drugs.com/comments/esomeprazole-naproxen/vimovo.html
Lo Loestrin Fe,"norethindrone acetate and ethinyl estradiol tablets, ethinyl estradiol tablets and ferrous fumarate",Tablets,"October 21, 2010",Warner Chilcott plc,Birth Control,https://www.drugs.com/lo-loestrin-fe.html,https://www.drugs.com/mtm/ethinyl-estradiol-and-norethindrone-hrt.html,Contraceptives,https://www.drugs.com/images/pills/mmx/t111866f/lo-loestrin-fe.jpg,,5.6,"1,549",https://www.drugs.com/comments/ethinyl-estradiol-norethindrone/lo-loestrin-fe.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,Birth Control  ,5.7,1507,https://www.drugs.com/comments/ethinyl-estradiol-norethindrone/lo-loestrin-fe.html
Gilenya,fingolimod,Capsules  - formerly FTY720,"September 21, 2010",Novartis,Multiple Sclerosis,https://www.drugs.com/gilenya.html,https://www.drugs.com/mtm/fingolimod.html,Tascenso ODT,https://www.drugs.com/images/pills/nlm/000780607.jpg,"Vumerity, Mavenclad, Zeposia, Copaxone, Aubagio, Tysabri, Tecfidera",7.1,95,https://www.drugs.com/comments/fingolimod/gilenya.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2010,,Multiple Sclerosis  ,7.1,95,https://www.drugs.com/comments/fingolimod/gilenya.html
Dulera,mometasone furoate and formoterol fumarate,Inhaler,"June 22, 2010","Merck & Co., Inc.",Asthma,https://www.drugs.com/dulera.html,https://www.drugs.com/mtm/formoterol-and-mometasone.html,Bronchodilator combinations,,"Trelegy Ellipta, prednisone, Symbicort, Ventolin HFA, Dupixent, Ventolin, Breo Ellipta",5.9,62,https://www.drugs.com/comments/formoterol-mometasone/dulera.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,Anti-Doping Classification,Asthma  ,6.0,36,https://www.drugs.com/comments/formoterol-mometasone/dulera.html
Exalgo,hydromorphone,Extended Release Tablets,"March 1, 2010",Covidien,Pain in Opioid Tolerant Patients,https://www.drugs.com/exalgo.html,https://www.drugs.com/mtm/hydromorphone.html,Dilaudid,https://www.drugs.com/images/pills/fio/MKR04160.JPG,"gabapentin, acetaminophen, tramadol, cyclobenzaprine, naproxen, oxycodone, Tylenol",7.8,34,https://www.drugs.com/comments/hydromorphone/exalgo.html,Discontinued,Risk data available,High potential for abuse,Drug history at FDA,Anti-Doping Classification,Chronic Pain  ,8.0,26,https://www.drugs.com/comments/hydromorphone/exalgo.html
Zyclara,imiquimod,Cream,"March 25, 2010","Graceway Pharmaceuticals, LLC","Keratosis, Condylomata Acuminata",https://www.drugs.com/zyclara.html,https://www.drugs.com/mtm/imiquimod-topical.html,Topical anti-infectives,,"diclofenac topical, fluorouracil topical, imiquimod topical, Efudex, Santyl, interferon alfa-2b, Collagenase Santyl",7.0,49,https://www.drugs.com/comments/imiquimod-topical/zyclara.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,Keratosis  ,7.1,44,https://www.drugs.com/comments/imiquimod-topical/zyclara.html
Gamunex-C,immune globulin intravenous and subcutaneous,Injection,"October 13, 2010","Talecris Biotherapeutics, Inc.",Primary Immunodeficiency Syndrome,https://www.drugs.com/mtm/gamunex-c-intravenous-and-subcutaneous.html,https://www.drugs.com/mtm/immune-globulin-intravenous-and-subcutaneous.html,Immune globulins,,,8.1,10,https://www.drugs.com/comments/immune-globulin-intravenous-and-subcutaneous/gamunex-c.html,Prescription only,Risk data available,Not a controlled drug,,,Primary Immunodeficiency Syndrome  ,10.0,4,https://www.drugs.com/comments/immune-globulin-intravenous-and-subcutaneous/gamunex-c.html
Hizentra,,,"March 4, 2010",CSL Behring,"Primary Immunodeficiency Syndrome, Chronic Inflammatory Demyelinating Polyradiculoneuropathy",https://www.drugs.com/hizentra.html,https://www.drugs.com/mtm/immune-globulin-subcutaneous.html,Immune globulins,,"azathioprine, Imuran, Betaseron, Octagam, Privigen, Cuvitru, Panzyga",6.3,27,https://www.drugs.com/comments/immune-globulin-subcutaneous/hizentra.html,Prescription only,Risk data available,Not a controlled drug,,,Primary Immunodeficiency Syndrome  ,6.1,26,https://www.drugs.com/comments/immune-globulin-subcutaneous/hizentra.html
Sprix,ketorolac tromethamine,Nasal Spray  - formerly ROX-888,"May 14, 2010",Egalet Corporation,Pain,https://www.drugs.com/sprix.html,https://www.drugs.com/mtm/ketorolac-nasal.html,Nonsteroidal anti-inflammatory drugs,,,7.3,57,https://www.drugs.com/comments/ketorolac/sprix.html,Prescription only,Risk data available,Not a controlled drug,,,Pain  ,7.3,57,https://www.drugs.com/comments/ketorolac/sprix.html
Victoza,liraglutide,Injection,"January 25, 2010",Novo Nordisk A/S,"Diabetes, Type 2",https://www.drugs.com/victoza.html,https://www.drugs.com/mtm/liraglutide.html,Saxenda,https://www.drugs.com/images/pills/custom/pill32920-1.webp,,7.8,767,https://www.drugs.com/comments/liraglutide/victoza.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2010,,"Diabetes, Type 2  ",7.7,520,https://www.drugs.com/comments/liraglutide/victoza.html
Latuda,lurasidone,Tablets,"October 28, 2010","Dainippon Sumitomo Pharma America, Inc.","Schizophrenia, Bipolar Disorder",https://www.drugs.com/latuda.html,https://www.drugs.com/mtm/lurasidone.html,Atypical antipsychotics,https://www.drugs.com/images/pills/nlm/634020302.jpg,"Vraylar, quetiapine, lamotrigine, aripiprazole, Abilify, Seroquel, olanzapine",6.3,839,https://www.drugs.com/comments/lurasidone/latuda.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2010,,Bipolar Disorder  ,6.3,661,https://www.drugs.com/comments/lurasidone/latuda.html
Suprep,"sodium sulfate, potassium sulfate, magnesium sulfate",Oral Solution,"August 5, 2010","Braintree Laboratories, Inc.",Bowel Preparation,https://www.drugs.com/suprep.html,https://www.drugs.com/mtm/magnesium-sulfate-potassium-sulfate-and-sodium-sulfate.html,Laxatives,,"MiraLAX, erythromycin, bisacodyl, polyethylene glycol 3350, senna, Dulcolax",7.2,"1,623",https://www.drugs.com/comments/magnesium-sulfate-potassium-sulfate-sodium-sulfate/suprep-bowel-prep-kit.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,Bowel Preparation  ,7.2,1617,https://www.drugs.com/comments/magnesium-sulfate-potassium-sulfate-sodium-sulfate/suprep-bowel-prep-kit.html
Kombiglyze XR,saxagliptin and metformin,Extended-Release Tablets,"November 5, 2010",AstraZeneca,"Diabetes, Type 2",https://www.drugs.com/kombiglyze-xr.html,https://www.drugs.com/mtm/metformin-and-saxagliptin.html,Antidiabetic combinations,https://www.drugs.com/images/pills/nlm/003106125.jpg,,5.0,17,https://www.drugs.com/comments/metformin-saxagliptin/kombiglyze-xr.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,"Diabetes, Type 2  ",4.7,16,https://www.drugs.com/comments/metformin-saxagliptin/kombiglyze-xr.html
Krystexxa,pegloticase,Injection,"September 14, 2010","Savient Pharmaceuticals, Inc.",Gout,https://www.drugs.com/krystexxa.html,https://www.drugs.com/mtm/pegloticase.html,Antihyperuricemic agents,,,8.8,15,https://www.drugs.com/comments/pegloticase/krystexxa.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2010,,Gout  ,8.8,15,https://www.drugs.com/comments/pegloticase/krystexxa.html
Prevnar 13,pneumococcal 13-valent conjugate vaccine,,"February 24, 2010",Pfizer Inc.,Pneumococcal Disease Prophylaxis,https://www.drugs.com/prevnar.html,https://www.drugs.com/mtm/pneumococcal-13-valent-conjugate-vaccine.html,Bacterial vaccines,,"Prevnar, Prevnar 20, Pneumovax 23, pneumococcal 13-valent vaccine, Vaxneuvance",2.9,60,https://www.drugs.com/comments/pneumococcal-13-valent-vaccine/prevnar-13.html,Prescription only,Risk data available,Not a controlled drug,,,Pneumococcal Disease Prophylaxis  ,3.1,56,https://www.drugs.com/comments/pneumococcal-13-valent-vaccine/prevnar-13.html
Egrifta,tesamorelin,Injection,"November 10, 2010",Theratechnologies,Reduction of Excess Abdominal Fat in HIV-Infected Patients with Lipodystrophy,https://www.drugs.com/egrifta.html,https://www.drugs.com/mtm/tesamorelin.html,Growth hormones,,"tesamorelin, Myalept, metreleptin",6.4,18,https://www.drugs.com/comments/tesamorelin/egrifta.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,Anti-Doping Classification,Lipodystrophy  ,6.4,18,https://www.drugs.com/comments/tesamorelin/egrifta.html
Axiron,testosterone,Topical Solution,"November 23, 2010",Eli Lilly and Company,"Hypogonadism, Male",https://www.drugs.com/axiron.html,https://www.drugs.com/testosterone.html,Androderm,,,7.6,95,https://www.drugs.com/comments/testosterone/axiron.html,Discontinued,Risk data available,Moderate abuse potential,Drug history at FDA,Anti-Doping Classification,"Hypogonadism, Male  ",7.6,94,https://www.drugs.com/comments/testosterone/axiron.html
Fortesta,testosterone,Gel,"December 29, 2010",Endo Pharmaceuticals,"Hypogonadism, Male",https://www.drugs.com/fortesta.html,https://www.drugs.com/testosterone.html,Androgens and anabolic steroids,,"testosterone, AndroGel, Xyosted, Depo-Testosterone, Pregnyl, HCG",7.2,28,https://www.drugs.com/comments/testosterone/fortesta.html,Prescription only,Risk data available,Moderate abuse potential,Drug history at FDA,Anti-Doping Classification,"Hypogonadism, Male  ",7.2,27,https://www.drugs.com/comments/testosterone/fortesta.html
Actemra,tocilizumab,Injection,"January 8, 2010","Genentech USA, Inc.","Rheumatoid Arthritis, Giant Cell Arteritis, Systemic Sclerosis-Associated Interstitial Lung Disease, Juvenile Idiopathic Arthritis, Cytokine Release Syndrome, COVID-19",https://www.drugs.com/actemra.html,https://www.drugs.com/mtm/tocilizumab.html,Interleukin inhibitors,https://www.drugs.com/images/pills/custom/pill33239-1.webp,"prednisone, naproxen, methotrexate, hydroxychloroquine, Paxlovid, Humira, Enbrel",6.9,45,https://www.drugs.com/comments/tocilizumab/actemra.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2010,,Rheumatoid Arthritis  ,6.6,33,https://www.drugs.com/comments/tocilizumab/actemra.html
ella,ulipristal acetate,,"August 13, 2010",HRA Pharma,Emergency Contraception,https://www.drugs.com/ella.html,https://www.drugs.com/mtm/ulipristal.html,Progesterone receptor modulators,https://www.drugs.com/images/pills/fio/WTS02380.JPG,"levonorgestrel, Plan B One-Step, ethinyl estradiol / levonorgestrel, ulipristal, Aftera",7.3,754,https://www.drugs.com/comments/ulipristal/ella.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2010,,Emergency Contraception  ,7.3,750,https://www.drugs.com/comments/ulipristal/ella.html
Staxyn,vardenafil,Orally Disintegrating Tablets,"June 17, 2010","GlaxoSmithKline and Merck & Co., Inc.",Erectile Dysfunction,https://www.drugs.com/staxyn.html,https://www.drugs.com/mtm/vardenafil.html,Impotence agents,https://www.drugs.com/images/pills/nlm/100000029.jpg,,8.6,25,https://www.drugs.com/comments/vardenafil/staxyn.html,Discontinued,Risk data available,Not a controlled drug,Drug history at FDA,,Erectile Dysfunction  ,8.6,25,https://www.drugs.com/comments/vardenafil/staxyn.html
Alsuma,sumatriptan,Injection,"June 29, 2010","King Pharmaceuticals, Inc.","Migraine, Cluster Headaches",https://www.drugs.com/alsuma.html,https://www.drugs.com/mtm/sumatriptan-injection.html,Antimigraine agents,,"prednisone, ibuprofen, amitriptyline, propranolol, diclofenac, topiramate, celecoxib",,,,Discontinued,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Amturnide,"aliskiren, amlodipine and hydrochlorothiazide",Tablets,"December 21, 2010",Novartis Pharmaceuticals Corporation,High Blood Pressure,https://www.drugs.com/amturnide.html,https://www.drugs.com/cons/aliskiren-amlodipine-and-hydrochlorothiazide.html,Miscellaneous antihypertensive combinations,https://www.drugs.com/images/pills/nlm/000780611.jpg,,,,,Discontinued,Risk data available,Not a controlled drug,Drug history at FDA,Anti-Doping Classification,,,,
Aridol,mannitol,Inhalation Powder,"October 5, 2010",Pharmaxis Ltd.,Bronchial Challenge Test,https://www.drugs.com/aridol.html,https://www.drugs.com/mtm/mannitol-inhalation.html,Miscellaneous diuretics,,"glucagon, Lexiscan, mannitol, arginine, Ceretec",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,Anti-Doping Classification,,,,
Asclera,polidocanol,Injection,"March 30, 2010",Chemische Fabrik Kreussler & Co.,Varicose Veins,https://www.drugs.com/asclera.html,https://www.drugs.com/mtm/laureth-9-polidocanol.html,Varithena,,"polidocanol, Varithena, sodium tetradecyl sulfate, Sotradecol",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Atelvia,risedronate sodium,Delayed-Release Tablets,"October 8, 2010",Warner Chilcott plc,Osteoporosis,https://www.drugs.com/atelvia.html,https://www.drugs.com/mtm/risedronate.html,Actonel,https://www.drugs.com/images/pills/fio/WCT09790.JPG,"alendronate, Prolia, Fosamax, calcium carbonate, Premarin, Tymlos",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Bromday,bromfenac,Ophthalmic Solution  - formerly XiDay,"October 16, 2010","ISTA Pharmaceuticals, Inc.",Postoperative Ocular Inflammation,https://www.drugs.com/bromday.html,https://www.drugs.com/mtm/bromfenac-ophthalmic.html,Prolensa,,"diclofenac ophthalmic, dexamethasone ophthalmic, ketorolac ophthalmic, prednisolone ophthalmic, Lotemax, flurbiprofen ophthalmic",,,,Discontinued,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Carbaglu,carglumic acid,Tablets,"March 18, 2010",Orphan Europe,NAGS Deficiency Hyperammonemia,https://www.drugs.com/carbaglu.html,https://www.drugs.com/mtm/carglumic-acid.html,Miscellaneous uncategorized agents,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Cayston,aztreonam lysine,Inhalation Solution,"February 22, 2010","Gilead Sciences, Inc.",Pneumonia with Cystic Fibrosis,https://www.drugs.com/cayston.html,https://www.drugs.com/mtm/aztreonam-inhalation.html,Miscellaneous antibiotics,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Cuvposa,glycopyrrolate,Oral Solution,"July 28, 2010",Shionogi Pharma Inc.,Chronic Drooling in Children,https://www.drugs.com/cuvposa.html,https://www.drugs.com/mtm/glycopyrrolate.html,Anticholinergics / antispasmodics,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Cysview,hexaminolevulinate,for Intravesical Solution  - formerly Hexvix,"May 28, 2010",Photocure ASA,Diagnosis and Investigation,https://www.drugs.com/cysview.html,https://www.drugs.com/cons/hexaminolevulinate.html,Malignancy photosensitizers,,"glucagon, Lexiscan, mannitol, arginine, Ceretec",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Gablofen,baclofen,Injection,"November 19, 2010",CNS Therapeutics,"Cerebral Spasticity, Chronic Spasticity",https://www.drugs.com/gablofen.html,https://www.drugs.com/baclofen.html,Skeletal muscle relaxants,,"cyclobenzaprine, methocarbamol, baclofen, tizanidine, diazepam, Botox, Soma",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Glassia,,,"July 1, 2010",Kamada Ltd.,Alpha-1 Proteinase Inhibitor Deficiency,https://www.drugs.com/glassia.html,https://www.drugs.com/mtm/alpha-1-proteinase-inhibitor.html,Miscellaneous respiratory agents,,"alpha 1-proteinase inhibitor, Prolastin-C, Prolastin, Aralast NP, Aralast",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Jevtana,cabazitaxel,Injection,"June 17, 2010",Sanofi-aventis,Prostate Cancer,https://www.drugs.com/jevtana.html,https://www.drugs.com/mtm/cabazitaxel.html,Mitotic inhibitors,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Lumizyme,alglucosidase alfa,,"May 24, 2010",Genzyme Corporation,Pompe Disease,https://www.drugs.com/lumizyme.html,https://www.drugs.com/cons/alglucosidase-alfa.html,Lysosomal enzymes,,"Pombiliti, miglustat, Opfolda, avalglucosidase alfa, Myozyme, Nexviazyme",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2010,,,,,
Menveo,meningococcal conjugate vaccine,,"February 19, 2010",GlaxoSmithKline,Meningococcal Disease Prophylaxis,https://www.drugs.com/menveo.html,https://www.drugs.com/mtm/meningococcal-conjugate-vaccine.html,Bacterial vaccines,,"ciprofloxacin, ceftriaxone, rifampin, Rocephin, Rifadin",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Moxeza,moxifloxacin,Ophthalmic Solution,"November 19, 2010","Alcon, Inc.","Conjunctivitis, Bacterial",https://www.drugs.com/moxeza.html,https://www.drugs.com/mtm/moxifloxacin-ophthalmic.html,Ophthalmic anti-infectives,,"azithromycin ophthalmic, ciprofloxacin ophthalmic, levofloxacin ophthalmic, erythromycin ophthalmic, gentamicin ophthalmic",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
