name,molecule,dosage_form,date_of_approval,company,treatment_for,url_x,molecule_url,drug_class,image,related_drugs,rating,reviews,reviews_url,Availability,Pregnancy & Lactation,CSA Schedule*,Approval History,WADA Class,most_reviewed_condition,most_reviewed_rating,n_reviews,url_y
Qelbree,viloxazine hydrochloride,Extended Release Capsules,"April 2, 2021","Supernus Pharmaceuticals, Inc.",Attention Deficit Hyperactivity Disorder (ADHD),https://www.drugs.com/qelbree.html,https://www.drugs.com/mtm/viloxazine.html,Adrenergic uptake inhibitors for ADHD,https://www.drugs.com/images/pills/custom/pill31551-1/qelbree.jpeg,,4.7,38,https://www.drugs.com/comments/viloxazine/qelbree.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2021,,ADHD  ,4.7,38,https://www.drugs.com/comments/viloxazine/qelbree.html
Abecma,idecabtagene vicleucel,Suspension for Intravenous Infusion,"March 26, 2021",Bristol Myers Squibb,Multiple Myeloma,https://www.drugs.com/abecma.html,https://www.drugs.com/mtm/idecabtagene-vicleucel.html,Miscellaneous antineoplastics,,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Adbry,tralokinumab-ldrm,Injection,"December 27, 2021",LEO Pharma Inc.,Atopic Dermatitis,https://www.drugs.com/adbry.html,https://www.drugs.com/mtm/tralokinumab.html,Interleukin inhibitors,https://www.drugs.com/images/pills/custom/pill34250-2/adbry.png,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2021,,,,,
Aduhelm,aducanumab-avwa,Injection,"June 7, 2021",Biogen,Alzheimer's Disease,https://www.drugs.com/aduhelm.html,https://www.drugs.com/mtm/aducanumab.html,Miscellaneous central nervous system agents,https://www.drugs.com/images/pills/custom/pill33219-1/aduhelm.jpeg,"donepezil, memantine, Aricept, Namenda, rivastigmine, Exelon",,,,Discontinued,Risk data available,Not a controlled drug, FDA approved 2021,,,,,
Apretude,cabotegravir,Extended-Release Injectable Suspension,"December 20, 2021",ViiV Healthcare,Pre-Exposure Prophylaxis,https://www.drugs.com/apretude.html,https://www.drugs.com/mtm/cabotegravir.html,Integrase strand transfer inhibitor,https://www.drugs.com/images/pills/custom/pill33247-1/apretude.jpeg,"Truvada, Descovy, emtricitabine / tenofovir, cabotegravir",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Besremi,ropeginterferon alfa-2b-njft,Injection,"November 12, 2021",PharmaEssentia Corporation,Polycythemia Vera,https://www.drugs.com/besremi.html,https://www.drugs.com/mtm/ropeginterferon-alfa-2b.html,Antineoplastic interferons,https://www.drugs.com/images/pills/custom/pill34264-1.webp,"Jakafi, ruxolitinib, ropeginterferon alfa-2b",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Brexafemme,ibrexafungerp,Tablets,"June 1, 2021","Scynexis, Inc.",Vaginal Yeast Infection,https://www.drugs.com/brexafemme.html,https://www.drugs.com/mtm/ibrexafungerp.html,Miscellaneous antifungals,https://www.drugs.com/images/pills/custom/pill31709-1/brexafemme.jpeg,"fluconazole, nystatin topical, clotrimazole topical, Diflucan, itraconazole, miconazole topical",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2021,,,,,
Breyanzi,lisocabtagene maraleucel,Suspension for Intravenous Infusion,"February 5, 2021",Bristol-Myers Squibb Company,"Diffuse Large B-Cell Lymphoma, B-Cell Lymphoma, Chronic Lymphocytic Leukemia",https://www.drugs.com/breyanzi.html,https://www.drugs.com/mtm/lisocabtagene-maraleucel.html,Miscellaneous antineoplastics,https://www.drugs.com/images/pills/custom/pill35711-1/breyanzi.jpg,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Bylvay,odevixibat,Capsules,"July 20, 2021","Ipsen Biopharmaceuticals, Inc.","Cholestatic Pruritus in Progressive Familial Intrahepatic Cholestasis, Cholestatic Pruritus in Alagille Syndrome",https://www.drugs.com/bylvay.html,https://www.drugs.com/mtm/odevixibat.html,Miscellaneous GI agents,https://www.drugs.com/images/pills/custom/pill31857-2/bylvay.png,"Livmarli, odevixibat",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2021,,,,,
Byooviz,ranibizumab-nuna,Intravitreal Injection,"September 17, 2021","Samsung Bioepis Co., Ltd.","Macular Degeneration, Macular Edema, Myopic Choroidal Neovascularization",https://www.drugs.com/byooviz.html,https://www.drugs.com/mtm/ranibizumab-ophthalmic.html,Anti-angiogenic ophthalmic agents,https://www.drugs.com/images/pills/custom/pill34272-1/byooviz.png,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Comirnaty,"COVID-19 Vaccine, mRNA",Injection,"August 23, 2021",Pfizer Inc.,Prevention of COVID-19,https://www.drugs.com/comirnaty.html,https://www.drugs.com/monograph/covid-19-vaccine-mrna-pfizer-biontech.html,Viral vaccines,,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Empaveli,pegcetacoplan,Injection,"May 14, 2021","Apellis Pharmaceuticals, Inc.",Paroxysmal Nocturnal Hemoglobinuria,https://www.drugs.com/empaveli.html,https://www.drugs.com/mtm/pegcetacoplan.html,Selective immunosuppressants,https://www.drugs.com/images/pills/custom/pill33196-1/empaveli.jpeg,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Entadfi,finasteride and tadalafil,Capsules,"December 9, 2021",Veru Inc.,Benign Prostatic Hyperplasia,https://www.drugs.com/entadfi.html,https://www.drugs.com/mtm/finasteride-and-tadalafil.html,Miscellaneous genitourinary tract agents,,"tamsulosin, finasteride, tadalafil, Flomax, prazosin, Cialis",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Eprontia,topiramate,Oral Solution,"November 5, 2021","Azurity Pharmaceuticals, Inc.","Epilepsy, Migraine Prevention",https://www.drugs.com/eprontia.html,https://www.drugs.com/mtm/topiramate.html,Carbonic anhydrase inhibitor anticonvulsants,https://www.drugs.com/images/pills/custom/pill34265-1/eprontia.jpeg,"Qulipta, Emgality, gabapentin, clonazepam, lamotrigine, propranolol, lorazepam",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Evkeeza,evinacumab-dgnb,Injection,"February 11, 2021","Regeneron Pharmaceuticals, Inc.","High Cholesterol, Familial Homozygous",https://www.drugs.com/evkeeza.html,https://www.drugs.com/mtm/evinacumab.html,Miscellaneous antihyperlipidemic agents,https://www.drugs.com/images/pills/custom/pill34288-1.webp,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2021,,,,,
Exkivity,mobocertinib,Capsules,"September 15, 2021",Takeda Pharmaceutical Company Limited,Non-Small Cell Lung Cancer,https://www.drugs.com/exkivity.html,https://www.drugs.com/mobocertinib.html,EGFR inhibitors,https://www.drugs.com/images/pills/custom/pill32012-1.webp,"Opdivo, methotrexate, Keytruda, Avastin, pembrolizumab, bevacizumab, Tagrisso",,,,Discontinued,Risk data available,Not a controlled drug, FDA approved 2021,,,,,
Fotivda,tivozanib,Capsules,"March 10, 2021",AVEO Oncology,Renal Cell Carcinoma,https://www.drugs.com/fotivda.html,https://www.drugs.com/mtm/tivozanib.html,VEGF/VEGFR  inhibitors,https://www.drugs.com/images/pills/custom/pill31457-1/fotivda.jpeg,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2021,,,,,
Astepro Allergy,azelastine,Nasal Spray,"June 17, 2021",Bayer HealthCare LLC,Allergic Rhinitis,https://www.drugs.com/history/astepro-allergy.html,https://www.drugs.com/manufacturer/bayer-healthcare-pharmaceuticals-inc-28.html,Allergic Rhinitis,,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Astepro Allergy,azelastine,Nasal Spray,"June 17, 2021",Bayer HealthCare LLC,Allergic Rhinitis,https://www.drugs.com/history/astepro-allergy.html,https://www.drugs.com/manufacturer/bayer-healthcare-pharmaceuticals-inc-28.html,Allergic Rhinitis,,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Astepro Allergy,azelastine,Nasal Spray,"June 17, 2021",Bayer HealthCare LLC,Allergic Rhinitis,https://www.drugs.com/history/astepro-allergy.html,https://www.drugs.com/manufacturer/bayer-healthcare-pharmaceuticals-inc-28.html,Allergic Rhinitis,,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Astepro Allergy,azelastine,Nasal Spray,"June 17, 2021",Bayer HealthCare LLC,Allergic Rhinitis,https://www.drugs.com/history/astepro-allergy.html,https://www.drugs.com/manufacturer/bayer-healthcare-pharmaceuticals-inc-28.html,Allergic Rhinitis,,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Invega Hafyera,paliperidone palmitate,Extended-Release Injectable Suspension,"August 30, 2021",Janssen Pharmaceutical Companies of Johnson & Johnson,Schizophrenia,https://www.drugs.com/invega-hafyera.html,https://www.drugs.com/mtm/paliperidone.html,Atypical antipsychotics,https://www.drugs.com/images/pills/custom/pill34274-1.webp,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Jemperli,dostarlimab-gxly,Injection,"April 22, 2021",GlaxoSmithKline,"Endometrial Cancer, Solid Tumors",https://www.drugs.com/jemperli.html,https://www.drugs.com/mtm/dostarlimab.html,Anti-PD-1 and PD-L1 monoclonal antibodies (immune checkpoint inhibitors),https://www.drugs.com/images/pills/custom/pill34814-1/jemperli.jpeg,"methotrexate, Keytruda, medroxyprogesterone, hydroxyurea, pembrolizumab, Provera, megestrol",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2021,,,,,
Kerendia,finerenone,Tablets,"July 9, 2021",Bayer,Chronic Kidney Disease Associated with Type 2 Diabetes,https://www.drugs.com/kerendia.html,https://www.drugs.com/mtm/finerenone.html,Aldosterone receptor antagonists,https://www.drugs.com/images/pills/custom/pill31799-1/kerendia.png,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2021,,,,,
Kloxxado,naloxone hydrochloride,Nasal Spray,"April 30, 2021",Hikma Pharmaceuticals PLC,Opioid Overdose,https://www.drugs.com/kloxxado.html,https://www.drugs.com/naloxone.html,Narcan,,"naloxone, Narcan, nalmefene, Evzio, Opvee",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Korsuva,difelikefalin,Injection,"August 23, 2021","Cara Therapeutics, Inc.",Chronic Kidney Disease-Associated Pruritus,https://www.drugs.com/korsuva.html,https://www.drugs.com/mtm/difelikefalin.html,Peripheral opioid receptor agonists,https://www.drugs.com/images/pills/custom/pill34276-1.webp,difelikefalin,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Livmarli,maralixibat,Oral Solution,"September 29, 2021","Mirum Pharmaceuticals, Inc.","Cholestatic Pruritus in Alagille Syndrome, Cholestatic Pruritus in Progressive Familial Intrahepatic Cholestasis",https://www.drugs.com/livmarli.html,https://www.drugs.com/mtm/maralixibat.html,Miscellaneous GI agents,https://www.drugs.com/images/pills/custom/pill34269-1/livmarli.jpeg,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2021,,,,,
Livtencity,maribavir,Tablets,"November 23, 2021",Takeda Pharmaceutical Company Limited,CMV Infection in Transplant Patients,https://www.drugs.com/livtencity.html,https://www.drugs.com/mtm/maribavir.html,Miscellaneous antivirals,https://www.drugs.com/images/pills/custom/pill32203-2/livtencity.jpeg,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2021,,,,,
Lumakras,sotorasib,Tablets,"May 28, 2021",Amgen Inc.,Non-Small Cell Lung Cancer,https://www.drugs.com/lumakras.html,https://www.drugs.com/mtm/sotorasib.html,Miscellaneous antineoplastics,https://www.drugs.com/images/pills/custom/pill31704-1/lumakras.jpeg,"Opdivo, methotrexate, Keytruda, Avastin, pembrolizumab, bevacizumab, Tagrisso",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2021,,,,,
Lupkynis,voclosporin,Capsules,"January 22, 2021",Aurinia Pharmaceuticals Inc.,Lupus Nephritis,https://www.drugs.com/lupkynis.html,https://www.drugs.com/mtm/voclosporin.html,Calcineurin inhibitors,https://www.drugs.com/images/pills/custom/pill31285-1/lupkynis.jpeg,"prednisone, Benlysta, belimumab, voclosporin",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2021,,,,,
Lybalvi,olanzapine and samidorphan,Tablets,"May 28, 2021",Alkermes plc,"Schizophrenia, Bipolar Disorder",https://www.drugs.com/lybalvi.html,https://www.drugs.com/mtm/olanzapine-and-samidorphan.html,Psychotherapeutic combinations,https://www.drugs.com/images/pills/custom/pill31705-1/lybalvi.jpeg,"Vraylar, quetiapine, lamotrigine, aripiprazole, Abilify, Seroquel, olanzapine",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Lyvispah,baclofen,Oral Granules,"November 22, 2021","Saol Therapeutics, Inc.",Spasticity,https://www.drugs.com/lyvispah.html,https://www.drugs.com/baclofen.html,Skeletal muscle relaxants,,"cyclobenzaprine, methocarbamol, baclofen, tizanidine, diazepam, Botox, Soma",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Amondys 45,casimersen,Injection,"February 25, 2021","Sarepta Therapeutics, Inc.",Duchenne Muscular Dystrophy,https://www.drugs.com/mtm/amondys-45.html,https://www.drugs.com/mtm/casimersen.html,Miscellaneous uncategorized agents,,"Elevidys, Viltepso, deflazacort, Emflaza, Exondys 51, vamorolone, Agamree",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2021,,,,,
Cosela,trilaciclib,for Injection,"February 12, 2021","G1 Therapeutics, Inc.",Small Cell Lung Cancer Myelopreservation Therapy,https://www.drugs.com/mtm/cosela.html,https://www.drugs.com/mtm/trilaciclib.html,Other immunostimulants,,"trilaciclib, Ethyol",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Fyarro,sirolimus protein-bound,Lyophilized Powder for Injectable Suspension,"November 22, 2021","Aadi Bioscience, Inc.",Malignant Perivascular Epithelioid Cell Tumor (PEComa),https://www.drugs.com/mtm/fyarro.html,https://www.drugs.com/mtm/sirolimus-protein-bound.html,MTOR inhibitors,https://www.drugs.com/images/pills/custom/pill34263-1.webp,sirolimus protein-bound,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Kimyrsa,oritavancin,for Injection,"March 12, 2021","Melinta Therapeutics, LLC",Skin and Structure Infection,https://www.drugs.com/mtm/kimyrsa.html,https://www.drugs.com/mtm/oritavancin.html,Orbactiv,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Nexviazyme,avalglucosidase alfa-ngpt,Lyophilized Powder for Injection,"August 6, 2021",Sanofi,Pompe Disease,https://www.drugs.com/mtm/nexviazyme.html,https://www.drugs.com/mtm/avalglucosidase-alfa.html,Lysosomal enzymes,https://www.drugs.com/images/pills/custom/pill34277-1/nexviazyme.jpeg,"Pombiliti, miglustat, Opfolda, avalglucosidase alfa, Lumizyme, Myozyme",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Nulibry,fosdenopterin,Injection,"February 26, 2021","BridgeBio Pharma, Inc.",Molybdenum Cofactor Deficiency (MoCD) Type A,https://www.drugs.com/mtm/nulibry.html,https://www.drugs.com/mtm/fosdenopterin.html,Miscellaneous metabolic agents,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Recorlev,levoketoconazole,Capsules,"December 30, 2021",Xeris Biopharma Holdings,Cushing's Syndrome,https://www.drugs.com/mtm/recorlev.html,https://www.drugs.com/mtm/levoketoconazole.html,Adrenal corticosteroid inhibitors,,"dexamethasone, Decadron, cyproheptadine, mifepristone",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Rylaze,,,"June 30, 2021",Jazz Pharmaceuticals plc,Acute Lymphoblastic Leukemia,https://www.drugs.com/mtm/rylaze.html,https://www.drugs.com/mtm/asparaginase-erwinia-chrysanthemi.html,Miscellaneous antineoplastics,,"methotrexate, doxorubicin, imatinib, mercaptopurine, Sprycel, Gleevec",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Skytrofa,lonapegsomatropin-tcgd,for Injection,"August 25, 2021",Ascendis Pharma A/S,Pediatric Growth Hormone Deficiency,https://www.drugs.com/mtm/skytrofa.html,https://www.drugs.com/mtm/lonapegsomatropin.html,Growth hormones,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,Anti-Doping Classification,,,,
TicoVac,tick-borne encephalitis vaccine,Injection,"August 13, 2021",Pfizer Inc.,Tick-Borne Encephalitis Prophylaxis,https://www.drugs.com/mtm/ticovac.html,https://www.drugs.com/mtm/tick-borne-encephalitis-vaccine.html,Viral vaccines,,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Vuity,pilocarpine hydrochloride,Ophthalmic Solution,"October 28, 2021",AbbVie Inc.,Presbyopia,https://www.drugs.com/mtm/vuity.html,https://www.drugs.com/mtm/pilocarpine-ophthalmic.html,Isopto Carpine,https://www.drugs.com/images/pills/custom/pill34266-1/vuity.png,pilocarpine ophthalmic,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Vyvgart,efgartigimod alfa-fcab,Injection,"December 17, 2021",argenx SE,Myasthenia Gravis,https://www.drugs.com/mtm/vyvgart.html,https://www.drugs.com/mtm/efgartigimod-alfa.html,Immune globulins,https://www.drugs.com/images/pills/custom/pill34259-1.webp,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2021,,,,,
Zynrelef,bupivacaine and meloxicam,Injection,"May 12, 2021","Heron Therapeutics, Inc.",Postoperative Pain,https://www.drugs.com/mtm/zynrelef.html,https://www.drugs.com/mtm/bupivacaine-and-meloxicam.html,Analgesic combinations,,"ketorolac, fentanyl, Toradol, bupivacaine, Sublimaze",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Opzelura,ruxolitinib,Cream,"September 21, 2021",Incyte,"Atopic Dermatitis, Vitiligo",https://www.drugs.com/opzelura.html,https://www.drugs.com/mtm/ruxolitinib-topical.html,Topical antineoplastics,https://www.drugs.com/images/pills/custom/pill34270-1/opzelura.jpeg,,,,,Prescription only,,Not a controlled drug,Drug history at FDA,,,,,
Pepaxto,melphalan flufenamide,Injection,"February 26, 2021",Oncopeptides AB,Multiple Myeloma,https://www.drugs.com/pepaxto.html,https://www.drugs.com/cons/melphalan-flufenamide.html,Alkylating agents,,"Abecma, Velcade, Revlimid, Darzalex, Pomalyst, Kyprolis, Ninlaro",,,,Discontinued,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Ponvory,ponesimod,Tablets,"March 18, 2021","Janssen Pharmaceuticals, Inc.",Multiple Sclerosis,https://www.drugs.com/ponvory.html,https://www.drugs.com/mtm/ponesimod.html,Selective immunosuppressants,,"Vumerity, Mavenclad, Zeposia, Copaxone, Aubagio, Gilenya, Tysabri",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2021,,,,,
Camcevi,leuprolide mesylate,Injection,"May 26, 2021",Foresee Pharmaceuticals,Prostate Cancer,https://www.drugs.com/pro/camcevi.html,https://www.drugs.com/leuprolide.html,Gonadotropin releasing hormones,,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Cytalux,pafolacianine,Injection,"November 29, 2021","On Target Laboratories, Inc.",Identification of Ovarian Cancer During Surgery,https://www.drugs.com/pro/cytalux.html,https://www.drugs.com/cons/pafolacianine.html,Malignancy photosensitizers,https://www.drugs.com/images/pills/custom/pill34262-1.webp,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Dartisla ODT,glycopyrrolate,Orally Disintegrating Tablets,"December 16, 2021","Edenbridge Pharmaceuticals, LLC",Peptic Ulcer,https://www.drugs.com/pro/dartisla-odt.html,https://www.drugs.com/mtm/glycopyrrolate.html,Anticholinergics / antispasmodics,https://www.drugs.com/images/pills/custom/pill32280-1/dartisla-odt.png,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
,fexinidazole,Tablets,"July 16, 2021",Drugs for Neglected Diseases Initiative,Trypanosomiasis,https://www.drugs.com/pro/fexinidazole.html,https://www.drugs.com/drug-class/amebicides.html,,,"pentamidine, benznidazole, nifurtimox",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Illuccix,gallium Ga 68 gozetotide,Injection Kit,"December 17, 2021","Telix Pharmaceutical, Inc.",Positron Emission Tomography Imaging,https://www.drugs.com/pro/illuccix.html,https://www.drugs.com/drug-class/radiologic-conjugating-agents.html,,https://www.drugs.com/images/pills/custom/pill34253-1/illuccix.png,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Posimir,bupivacaine,Solution for Infiltration Use,"February 1, 2021",Durect Corporation,Post-Surgical Pain,https://www.drugs.com/pro/posimir-injection.html,https://www.drugs.com/mtm/bupivacaine.html,Local injectable anesthetics,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
PreHevbrio,,,"November 30, 2021",VBI Vaccines Inc.,Hepatitis B Prevention,https://www.drugs.com/pro/prehevbrio.html,https://www.drugs.com/mtm/hepatitis-b-adult-vaccine.html,Viral vaccines,https://www.drugs.com/images/pills/custom/pill34261-1/prehevbrio.png,"hepatitis b adult vaccine, Engerix-B, Heplisav-B, Pediarix, Twinrix",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Pylarify,piflufolastat F 18,Injection,"May 26, 2021","Progenics Pharmaceuticals, Inc.",Positron Emission Tomography Imaging,https://www.drugs.com/pro/pylarify.html,https://www.drugs.com/cons/piflufolastat-f-18.html,Diagnostic radiopharmaceuticals,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Rethymic,allogeneic processed thymus tissue-agdc,for Surgical Implantation,"October 8, 2021","Enzyvant Therapeutics, Inc.",Congenital Athymia,https://www.drugs.com/pro/rethymic.html,https://www.drugs.com/drug-class/other-immunostimulants.html,,,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
